GameID,Week,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4
2017-3-BuccaneersVikings,3,Buccaneers,3,0,14,0,2017,Vikings,7,14,10,3
2017-3-FalconsLions,3,Falcons,7,13,3,7,2017,Lions,0,13,10,3
2017-3-SaintsPanthers,3,Saints,7,10,7,10,2017,Panthers,3,3,7,0
2017-3-BroncosBills,3,Broncos,3,10,3,0,2017,Bills,0,13,7,6
2017-3-SteelersBears,3,Steelers,0,7,7,3,2017,Bears,7,10,0,0
2017-3-SeahawksTitans,3,Seahawks,0,7,7,13,2017,Titans,0,9,21,3
2017-3-ChiefsChargers,3,Chiefs,14,3,0,7,2017,Chargers,7,3,0,0
2017-3-BengalsPackers,3,Bengals,7,14,0,3,2017,Packers,7,0,7,10
2017-3-RaidersRedskins,3,Raiders,0,0,7,3,2017,Redskins,7,7,7,6
2017-3-Rams49ers,3,Rams,14,10,10,7,2017,49ers,7,6,7,19
2017-4-RedskinsChiefs,4,Redskins,10,0,7,3,2017,Chiefs,0,7,10,12
2017-4-SaintsDolphins,4,Saints,0,3,7,10,2017,Dolphins,0,0,0,0
2017-4-PanthersPatriots,4,Panthers,3,14,6,10,2017,Patriots,3,13,0,14
2017-4-JaguarsJets,4,Jaguars,7,3,0,10,2017,Jets,7,3,10,0
2017-4-TitansTexans,4,Titans,0,14,0,0,2017,Texans,14,16,7,20
2017-4-LionsVikings,4,Lions,0,3,11,0,2017,Vikings,0,7,0,0
2017-4-RamsCowboys,4,Rams,3,13,10,9,2017,Cowboys,3,21,0,6
2017-4-BillsFalcons,4,Bills,0,7,7,9,2017,Falcons,0,10,0,7
2017-4-SteelersRavens,4,Steelers,3,16,0,7,2017,Ravens,0,0,9,0
2017-4-BengalsBrowns,4,Bengals,0,21,10,0,2017,Browns,0,0,0,7
2017-4-GiantsBuccaneers,4,Giants,0,10,7,6,2017,Buccaneers,13,3,0,9
2017-4-49ersCardinals,4,49ers,3,3,6,0,2017,Cardinals,0,6,3,3
2017-4-EaglesChargers,4,Eagles,10,6,3,7,2017,Chargers,0,10,0,14
2017-4-RaidersBroncos,4,Raiders,0,7,0,3,2017,Broncos,10,0,6,0
2017-4-ColtsSeahawks,4,Colts,2,13,3,0,2017,Seahawks,3,7,22,14
2017-4-BearsPackers,4,Bears,0,7,0,7,2017,Packers,14,7,7,7
2017-5-VikingsBears,5,Vikings,0,3,14,3,2017,Bears,2,0,7,8
2017-5-BillsBengals,5,Bills,3,7,3,3,2017,Bengals,7,3,0,10
2017-5-CardinalsEagles,5,Cardinals,0,7,0,0,2017,Eagles,21,0,10,3
2017-5-JaguarsSteelers,5,Jaguars,0,7,13,10,2017,Steelers,3,3,3,0
2017-5-TitansDolphins,5,Titans,0,3,7,0,2017,Dolphins,10,0,0,6
2017-5-ChargersGiants,5,Chargers,0,10,7,10,2017,Giants,9,0,7,6
2017-5-49ersColts,5,49ers,3,3,0,17,2017,Colts,3,3,10,7
2017-5-JetsBrowns,5,Jets,0,3,7,7,2017,Browns,0,0,7,7
2017-5-PanthersLions,5,Panthers,3,14,10,0,2017,Lions,3,7,0,14
2017-5-RavensRaiders,5,Ravens,14,10,0,6,2017,Raiders,3,7,7,0
2017-5-SeahawksRams,5,Seahawks,0,10,3,3,2017,Rams,0,10,0,0
2017-5-PackersCowboys,5,Packers,6,6,3,20,2017,Cowboys,7,14,0,10
2017-5-ChiefsTexans,5,Chiefs,3,20,0,19,2017,Texans,0,7,6,21
2017-5-PatriotsBuccaneers,5,Patriots,3,10,3,3,2017,Buccaneers,0,7,0,7
2017-6-ColtsTitans,6,Colts,3,10,6,3,2017,Titans,6,3,6,21
2017-6-DolphinsFalcons,6,Dolphins,0,0,14,6,2017,Falcons,10,7,0,0
2017-6-49ersRedskins,6,49ers,0,7,10,7,2017,Redskins,7,10,0,9
2017-6-LionsSaints,6,Lions,7,3,14,14,2017,Saints,17,14,14,7
2017-6-PatriotsJets,6,Patriots,0,14,7,3,2017,Jets,7,7,0,3
2017-6-PackersVikings,6,Packers,0,10,0,0,2017,Vikings,0,14,3,6
2017-6-BearsRavens,6,Bears,0,10,7,7,2017,Ravens,0,3,7,14
2017-6-BrownsTexans,6,Browns,3,0,0,14,2017,Texans,10,14,9,0
2017-6-RamsJaguars,6,Rams,17,7,0,3,2017,Jaguars,14,0,3,0
2017-6-BuccaneersCardinals,6,Buccaneers,0,0,6,27,2017,Cardinals,14,10,7,7
2017-6-SteelersChiefs,6,Steelers,2,10,0,7,2017,Chiefs,3,0,0,10
2017-6-ChargersRaiders,6,Chargers,0,7,0,10,2017,Raiders,7,3,0,6
2017-6-GiantsBroncos,6,Giants,3,14,3,3,2017,Broncos,0,3,0,7
2017-6-EaglesPanthers,6,Eagles,3,7,11,7,2017,Panthers,3,7,6,7
2017-7-RedskinsEagles,7,Redskins,3,7,7,7,2017,Eagles,0,17,7,10
2017-7-CardinalsRams,7,Cardinals,0,0,0,0,2017,Rams,3,20,3,7
2017-7-BuccaneersBills,7,Buccaneers,6,0,7,14,2017,Bills,3,7,7,13
2017-7-RavensVikings,7,Ravens,3,3,3,7,2017,Vikings,3,6,9,6
2017-7-JaguarsColts,7,Jaguars,14,6,7,0,2017,Colts,0,0,0,0
2017-7-JetsDolphins,7,Jets,14,7,7,0,2017,Dolphins,7,7,0,17
2017-7-PanthersBears,7,Panthers,0,3,0,0,2017,Bears,7,10,0,0
2017-7-TitansBrowns,7,Titans,3,3,0,3,2017,Browns,0,3,3,3
2017-7-SaintsPackers,7,Saints,0,7,9,10,2017,Packers,7,7,0,3
2017-7-Cowboys49ers,7,Cowboys,14,6,13,7,2017,49ers,3,0,0,7
2017-7-SeahawksGiants,7,Seahawks,0,3,7,14,2017,Giants,0,7,0,0
2017-7-BroncosChargers,7,Broncos,0,0,0,0,2017,Chargers,7,7,0,7
2017-7-BengalsSteelers,7,Bengals,7,7,0,0,2017,Steelers,7,13,6,3
2017-7-FalconsPatriots,7,Falcons,0,0,0,7,2017,Patriots,0,17,3,3
2017-7-ChiefsRaiders,7,Chiefs,10,10,10,0,2017,Raiders,14,0,7,10
2017-8-BroncosChiefs,8,Broncos,0,3,10,6,2017,Chiefs,14,3,3,9
2017-8-VikingsBrowns,8,Vikings,3,9,11,10,2017,Browns,6,7,3,0
2017-8-49ersEagles,8,49ers,0,0,7,3,2017,Eagles,3,14,10,6
2017-8-PanthersBuccaneers,8,Panthers,7,3,0,7,2017,Buccaneers,0,0,3,0
2017-8-BearsSaints,8,Bears,0,3,3,6,2017,Saints,7,7,0,6
2017-8-FalconsJets,8,Falcons,7,6,3,9,2017,Jets,7,10,0,3
2017-8-ChargersPatriots,8,Chargers,7,0,0,6,2017,Patriots,0,15,3,3
2017-8-RaidersBills,8,Raiders,7,0,0,7,2017,Bills,0,14,6,14
2017-8-ColtsBengals,8,Colts,0,13,7,3,2017,Bengals,3,7,7,7
2017-8-TexansSeahawks,8,Texans,14,7,3,14,2017,Seahawks,14,7,6,14
2017-8-CowboysRedskins,8,Cowboys,7,7,9,10,2017,Redskins,10,3,0,6
2017-8-SteelersLions,8,Steelers,3,7,10,0,2017,Lions,3,9,0,3
2017-8-DolphinsRavens,8,Dolphins,0,0,0,0,2017,Ravens,7,13,0,20
2017-9-LionsPackers,9,Lions,7,7,3,13,2017,Packers,0,3,0,14
2017-9-FalconsPanthers,9,Falcons,10,0,0,7,2017,Panthers,0,14,6,0
2017-9-RavensTitans,9,Ravens,3,3,0,14,2017,Titans,10,6,0,7
2017-9-ColtsTexans,9,Colts,7,3,7,3,2017,Texans,0,7,0,7
2017-9-BuccaneersSaints,9,Buccaneers,0,3,0,7,2017,Saints,9,7,14,0
2017-9-BroncosEagles,9,Broncos,3,6,0,14,2017,Eagles,17,14,13,7
2017-9-BengalsJaguars,9,Bengals,0,7,0,0,2017,Jaguars,3,10,3,7
2017-9-RamsGiants,9,Rams,7,20,21,3,2017,Giants,7,3,0,7
2017-9-Cardinals49ers,9,Cardinals,7,7,0,6,2017,49ers,0,3,7,0
2017-9-RedskinsSeahawks,9,Redskins,0,7,3,7,2017,Seahawks,2,0,0,12
2017-9-ChiefsCowboys,9,Chiefs,0,10,7,0,2017,Cowboys,7,7,7,7
2017-9-RaidersDolphins,9,Raiders,3,10,7,7,2017,Dolphins,0,9,7,8
2017-9-BillsJets,9,Bills,0,7,0,14,2017,Jets,7,3,14,10
2017-10-DolphinsPanthers,10,Dolphins,0,7,7,7,2017,Panthers,3,14,21,7
2017-10-SaintsBills,10,Saints,7,10,20,10,2017,Bills,3,0,0,7
2017-10-BengalsTitans,10,Bengals,6,7,0,7,2017,Titans,7,10,0,7
2017-10-VikingsRedskins,10,Vikings,7,21,7,3,2017,Redskins,10,7,3,10
2017-10-ChargersJaguars,10,Chargers,0,7,7,3,2017,Jaguars,6,0,8,3
2017-10-JetsBuccaneers,10,Jets,0,3,0,7,2017,Buccaneers,3,0,6,6
2017-10-PackersBears,10,Packers,3,7,3,10,2017,Bears,3,3,0,10
2017-10-BrownsLions,10,Browns,10,0,14,0,2017,Lions,3,14,7,14
2017-10-SteelersColts,10,Steelers,0,3,6,11,2017,Colts,0,10,7,0
2017-10-TexansRams,10,Texans,0,7,0,0,2017,Rams,3,6,21,3
2017-10-CowboysFalcons,10,Cowboys,7,0,0,0,2017,Falcons,3,7,7,10
2017-10-Giants49ers,10,Giants,6,7,0,8,2017,49ers,3,14,0,14
2017-10-PatriotsBroncos,10,Patriots,14,13,7,7,2017,Broncos,6,3,7,0
2017-10-SeahawksCardinals,10,Seahawks,7,8,0,7,2017,Cardinals,0,7,3,6
2017-11-FalconsSeahawks,11,Falcons,14,10,7,3,2017,Seahawks,7,10,6,8
2017-11-LionsBears,11,Lions,0,21,0,6,2017,Bears,10,7,0,7
2017-11-ChiefsGiants,11,Chiefs,0,3,0,6,2017,Giants,0,6,0,3
2017-11-BuccaneersDolphins,11,Buccaneers,3,17,0,10,2017,Dolphins,7,0,6,7
2017-11-RamsVikings,11,Rams,7,0,0,0,2017,Vikings,0,7,0,17
2017-11-RedskinsSaints,11,Redskins,10,7,7,7,2017,Saints,10,3,0,18
2017-11-JaguarsBrowns,11,Jaguars,7,3,0,9,2017,Browns,0,7,0,0
2017-11-RavensPackers,11,Ravens,0,6,7,10,2017,Packers,0,0,0,0
2017-11-CardinalsTexans,11,Cardinals,0,14,7,0,2017,Texans,0,10,7,14
2017-11-BillsChargers,11,Bills,7,0,3,14,2017,Chargers,10,27,10,7
2017-11-BengalsBroncos,11,Bengals,6,7,0,7,2017,Broncos,7,0,3,7
2017-11-PatriotsRaiders,11,Patriots,7,10,13,3,2017,Raiders,0,0,0,8
2017-11-EaglesCowboys,11,Eagles,7,0,16,14,2017,Cowboys,6,3,0,0
2017-11-TitansSteelers,11,Titans,7,0,10,0,2017,Steelers,10,6,7,17
2017-12-TexansRavens,12,Texans,7,3,3,3,2017,Ravens,0,17,0,6
2017-12-BuccaneersFalcons,12,Buccaneers,3,3,7,7,2017,Falcons,3,17,7,7
2017-12-BearsEagles,12,Bears,0,0,3,0,2017,Eagles,7,17,0,7
2017-12-DolphinsPatriots,12,Dolphins,0,10,0,7,2017,Patriots,14,7,7,7
2017-12-PanthersJets,12,Panthers,3,9,6,17,2017,Jets,3,7,7,10
2017-12-BrownsBengals,12,Browns,3,3,3,7,2017,Bengals,7,9,7,7
2017-12-TitansColts,12,Titans,6,0,7,7,2017,Colts,0,13,3,0
2017-12-BillsChiefs,12,Bills,7,6,3,0,2017,Chiefs,0,3,7,0
2017-12-Seahawks49ers,12,Seahawks,0,7,7,10,2017,49ers,0,3,3,7
2017-12-BroncosRaiders,12,Broncos,0,0,0,14,2017,Raiders,0,14,7,0
2017-12-JaguarsCardinals,12,Jaguars,0,3,7,14,2017,Cardinals,3,10,3,11
2017-12-SaintsRams,12,Saints,7,3,0,10,2017,Rams,10,7,3,6
2017-12-PackersSteelers,12,Packers,14,0,7,7,2017,Steelers,6,8,7,10
2017-12-VikingsLions,12,Vikings,13,7,7,3,2017,Lions,0,10,6,7
2017-12-ChargersCowboys,12,Chargers,0,3,13,12,2017,Cowboys,0,0,0,6
2017-12-GiantsRedskins,12,Giants,0,3,7,0,2017,Redskins,0,3,7,10
2017-13-SteelersBengals,13,Steelers,0,3,7,13,2017,Bengals,10,7,3,0
2017-13-VikingsFalcons,13,Vikings,0,7,0,7,2017,Falcons,3,3,3,0
2017-13-ChiefsJets,13,Chiefs,14,3,7,7,2017,Jets,14,7,6,11
2017-13-TexansTitans,13,Texans,3,7,0,3,2017,Titans,0,10,7,7
2017-13-ColtsJaguars,13,Colts,0,3,7,0,2017,Jaguars,7,9,11,3
2017-13-BroncosDolphins,13,Broncos,0,3,6,0,2017,Dolphins,2,14,10,9
2017-13-LionsRavens,13,Lions,0,0,13,7,2017,Ravens,3,17,0,24
2017-13-PatriotsBills,13,Patriots,3,6,14,0,2017,Bills,0,3,0,0
2017-13-49ersBears,13,49ers,3,6,3,3,2017,Bears,7,7,0,0
2017-13-BuccaneersPackers,13,Buccaneers,7,3,0,10,2017,Packers,3,14,0,3
2017-13-BrownsChargers,13,Browns,0,7,0,3,2017,Chargers,0,9,10,0
2017-13-GiantsRaiders,13,Giants,7,0,0,10,2017,Raiders,7,3,0,14
2017-13-RamsCardinals,13,Rams,16,3,7,6,2017,Cardinals,0,13,0,3
2017-13-PanthersSaints,13,Panthers,7,7,0,7,2017,Saints,7,14,7,3
2017-13-EaglesSeahawks,13,Eagles,0,3,0,7,2017,Seahawks,10,0,7,7
2017-13-RedskinsCowboys,13,Redskins,0,7,0,7,2017,Cowboys,0,17,0,21
2017-14-PatriotsDolphins,14,Patriots,0,10,0,10,2017,Dolphins,6,7,14,0
2017-14-RaidersChiefs,14,Raiders,0,0,0,15,2017,Chiefs,3,13,10,0
2017-14-ColtsBills,14,Colts,0,0,0,7,2017,Bills,0,7,0,0
2017-14-CowboysGiants,14,Cowboys,3,7,0,20,2017,Giants,0,10,0,0
2017-14-49ersTexans,14,49ers,0,13,10,3,2017,Texans,3,6,7,0
2017-14-LionsBuccaneers,14,Lions,7,7,7,3,2017,Buccaneers,7,0,0,14
2017-14-VikingsPanthers,14,Vikings,7,6,0,11,2017,Panthers,7,7,10,7
2017-14-BearsBengals,14,Bears,6,6,7,14,2017,Bengals,7,0,0,0
2017-14-PackersBrowns,14,Packers,7,0,0,14,2017,Browns,7,7,7,0
2017-14-RedskinsChargers,14,Redskins,0,6,0,7,2017,Chargers,13,10,7,0
2017-14-JetsBroncos,14,Jets,0,0,0,0,2017,Broncos,10,3,7,3
2017-14-TitansCardinals,14,Titans,0,7,0,0,2017,Cardinals,0,0,6,6
2017-14-EaglesRams,14,Eagles,14,10,7,12,2017,Rams,7,7,14,7
2017-14-SeahawksJaguars,14,Seahawks,0,0,10,14,2017,Jaguars,3,0,21,6
2017-14-RavensSteelers,14,Ravens,0,14,17,7,2017,Steelers,7,13,0,19
2017-14-SaintsFalcons,14,Saints,3,7,7,0,2017,Falcons,3,7,0,10
2017-15-FalconsBuccaneers,15,Falcons,7,10,0,7,2017,Buccaneers,7,0,7,7
2017-15-DolphinsBills,15,Dolphins,3,3,0,10,2017,Bills,7,14,3,0
2017-15-EaglesGiants,15,Eagles,7,14,10,3,2017,Giants,13,10,6,0
2017-15-CardinalsRedskins,15,Cardinals,3,6,3,3,2017,Redskins,7,7,3,3
2017-15-BengalsVikings,15,Bengals,0,0,0,7,2017,Vikings,17,7,3,7
2017-15-JetsSaints,15,Jets,0,10,3,6,2017,Saints,10,7,0,14
2017-15-PackersPanthers,15,Packers,7,7,3,7,2017,Panthers,7,3,14,7
2017-15-RavensBrowns,15,Ravens,3,14,10,0,2017,Browns,0,10,0,0
2017-15-TexansJaguars,15,Texans,0,0,7,0,2017,Jaguars,7,24,7,7
2017-15-RamsSeahawks,15,Rams,13,21,6,2,2017,Seahawks,0,0,7,0
2017-15-PatriotsSteelers,15,Patriots,7,3,6,11,2017,Steelers,7,10,7,0
2017-15-Titans49ers,15,Titans,0,10,3,10,2017,49ers,6,10,0,9
2017-15-CowboysRaiders,15,Cowboys,3,7,7,3,2017,Raiders,0,0,10,7
2017-15-BearsLions,15,Bears,0,3,0,7,2017,Lions,3,10,7,0
2017-15-ChargersChiefs,15,Chargers,0,6,7,0,2017,Chiefs,3,7,10,10
2017-15-BroncosColts,15,Broncos,0,7,15,3,2017,Colts,7,3,3,0
2017-16-SteelersTexans,16,Steelers,10,10,7,7,2017,Texans,0,0,0,6
2017-16-RaidersEagles,16,Raiders,0,7,3,0,2017,Eagles,7,0,3,9
2017-16-ChargersJets,16,Chargers,0,7,7,0,2017,Jets,0,0,7,0
2017-16-RamsTitans,16,Rams,6,7,7,7,2017,Titans,3,10,7,3
2017-16-BroncosRedskins,16,Broncos,3,0,0,8,2017,Redskins,0,10,3,14
2017-16-BuccaneersPanthers,16,Buccaneers,3,6,7,3,2017,Panthers,3,9,3,7
2017-16-FalconsSaints,16,Falcons,0,0,3,10,2017,Saints,3,10,7,3
2017-16-BillsPatriots,16,Bills,3,10,3,0,2017,Patriots,0,13,10,14
2017-16-LionsBengals,16,Lions,7,0,3,7,2017,Bengals,0,6,7,13
2017-16-BrownsBears,16,Browns,0,3,0,0,2017,Bears,6,0,14,0
2017-16-DolphinsChiefs,16,Dolphins,3,10,0,0,2017,Chiefs,3,17,3,6
2017-16-Jaguars49ers,16,Jaguars,0,16,3,14,2017,49ers,10,6,7,21
2017-16-SeahawksCowboys,16,Seahawks,0,7,7,7,2017,Cowboys,0,9,3,0
2017-16-GiantsCardinals,16,Giants,0,0,0,0,2017,Cardinals,3,7,6,7
2017-16-ColtsRavens,16,Colts,0,7,6,3,2017,Ravens,3,10,3,7
2017-16-VikingsPackers,16,Vikings,10,0,3,3,2017,Packers,0,0,0,0
2017-17-BrownsSteelers,17,Browns,0,14,10,0,2017,Steelers,7,14,7,0
2017-17-PackersLions,17,Packers,3,0,0,8,2017,Lions,3,17,7,8
2017-17-RedskinsGiants,17,Redskins,7,3,0,0,2017,Giants,15,0,0,3
2017-17-CowboysEagles,17,Cowboys,0,0,0,6,2017,Eagles,0,0,0,0
2017-17-JetsPatriots,17,Jets,3,0,0,3,2017,Patriots,7,14,3,2
2017-17-BearsVikings,17,Bears,0,7,0,3,2017,Vikings,7,9,7,0
2017-17-TexansColts,17,Texans,3,10,0,0,2017,Colts,0,7,7,8
2017-17-49ersRams,17,49ers,10,10,7,7,2017,Rams,3,3,0,7
2017-17-RaidersChargers,17,Raiders,0,10,0,0,2017,Chargers,0,20,10,0
2017-17-CardinalsSeahawks,17,Cardinals,10,10,3,3,2017,Seahawks,7,0,7,10
2017-17-ChiefsBroncos,17,Chiefs,7,7,10,3,2017,Broncos,3,7,0,14
2017-17-PanthersFalcons,17,Panthers,0,7,0,3,2017,Falcons,7,0,6,9
2017-17-BengalsRavens,17,Bengals,7,10,7,7,2017,Ravens,0,10,7,10
2017-17-BillsDolphins,17,Bills,7,3,9,3,2017,Dolphins,0,0,3,13
2017-17-SaintsBuccaneers,17,Saints,14,0,3,7,2017,Buccaneers,7,6,0,18
2017-17-JaguarsTitans,17,Jaguars,0,3,0,7,2017,Titans,0,12,3,0
2018-1-JetsLions,1,Jets,7,10,31,0,2018,Lions,7,3,7,0
2018-1-RamsRaiders,1,Rams,7,3,10,13,2018,Raiders,7,6,0,0
2018-1-TexansPatriots,1,Texans,3,3,7,7,2018,Patriots,7,14,3,3
2018-1-BillsRavens,1,Bills,0,0,3,0,2018,Ravens,14,12,14,7
2018-1-JaguarsGiants,1,Jaguars,3,10,0,7,2018,Giants,3,3,3,6
2018-1-49ersVikings,1,49ers,0,3,10,3,2018,Vikings,3,7,14,0
2018-1-BuccaneersSaints,1,Buccaneers,14,17,10,7,2018,Saints,10,14,0,16
2018-1-SteelersBrowns,1,Steelers,0,7,14,0,2018,Browns,0,0,7,14
2018-1-BengalsColts,1,Bengals,3,7,7,17,2018,Colts,3,13,7,0
2018-1-TitansDolphins,1,Titans,3,0,0,17,2018,Dolphins,0,7,3,17
2018-1-ChiefsChargers,1,Chiefs,14,3,14,7,2018,Chargers,6,6,0,16
2018-1-SeahawksBroncos,1,Seahawks,7,3,7,7,2018,Broncos,7,10,3,7
2018-1-CowboysPanthers,1,Cowboys,0,0,0,8,2018,Panthers,0,10,0,6
2018-1-RedskinsCardinals,1,Redskins,0,21,0,3,2018,Cardinals,0,0,0,6
2018-1-BearsPackers,1,Bears,7,10,3,3,2018,Packers,0,0,3,21
2018-1-FalconsEagles,1,Falcons,3,3,0,6,2018,Eagles,0,3,7,8
2018-2-SeahawksBears,2,Seahawks,0,3,0,14,2018,Bears,7,3,0,14
2018-2-PanthersFalcons,2,Panthers,3,7,0,14,2018,Falcons,3,14,7,7
2018-2-TexansTitans,2,Texans,0,7,3,7,2018,Titans,14,0,0,6
2018-2-ColtsRedskins,2,Colts,7,7,0,7,2018,Redskins,0,3,3,3
2018-2-ChiefsSteelers,2,Chiefs,21,0,14,7,2018,Steelers,0,21,7,9
2018-2-EaglesBuccaneers,2,Eagles,0,7,7,7,2018,Buccaneers,7,13,7,0
2018-2-DolphinsJets,2,Dolphins,7,13,0,0,2018,Jets,0,0,6,6
2018-2-ChargersBills,2,Chargers,14,14,0,3,2018,Bills,0,6,7,7
2018-2-VikingsPackers,2,Vikings,7,0,0,22,2018,Packers,7,10,3,9
2018-2-BrownsSaints,2,Browns,3,3,6,6,2018,Saints,3,0,0,18
2018-2-Lions49ers,2,Lions,7,3,3,14,2018,49ers,3,10,14,3
2018-2-CardinalsRams,2,Cardinals,0,0,0,0,2018,Rams,0,19,8,7
2018-2-RaidersBroncos,2,Raiders,3,9,7,0,2018,Broncos,0,0,10,10
2018-2-PatriotsJaguars,2,Patriots,0,3,7,10,2018,Jaguars,14,7,3,7
2018-2-GiantsCowboys,2,Giants,0,0,3,10,2018,Cowboys,10,0,3,7
2018-2-RavensBengals,2,Ravens,0,14,3,6,2018,Bengals,14,14,0,6
2018-3-SteelersBuccaneers,3,Steelers,6,24,0,0,2018,Buccaneers,7,3,3,14
2018-3-SaintsFalcons,3,Saints,7,9,7,14,2018,Falcons,7,7,7,16
2018-3-BillsVikings,3,Bills,17,10,0,0,2018,Vikings,0,0,0,6
2018-3-ColtsEagles,3,Colts,7,0,6,3,2018,Eagles,7,3,3,7
2018-3-PackersRedskins,3,Packers,0,10,7,0,2018,Redskins,14,14,0,3
2018-3-49ersChiefs,3,49ers,0,10,14,3,2018,Chiefs,14,21,0,3
2018-3-RaidersDolphins,3,Raiders,7,3,7,3,2018,Dolphins,0,7,7,14
2018-3-TitansJaguars,3,Titans,3,0,3,3,2018,Jaguars,0,3,0,3
2018-3-BengalsPanthers,3,Bengals,7,7,7,0,2018,Panthers,7,14,7,3
2018-3-BroncosRavens,3,Broncos,14,0,0,0,2018,Ravens,10,10,7,0
2018-3-GiantsTexans,3,Giants,7,13,0,7,2018,Texans,3,3,3,13
2018-3-ChargersRams,3,Chargers,6,7,7,3,2018,Rams,14,7,14,0
2018-3-CowboysSeahawks,3,Cowboys,0,3,3,7,2018,Seahawks,0,17,0,7
2018-3-BearsCardinals,3,Bears,0,3,10,3,2018,Cardinals,14,0,0,0
2018-3-PatriotsLions,3,Patriots,0,3,7,0,2018,Lions,3,10,7,6
2018-3-JetsBrowns,3,Jets,0,14,0,3,2018,Browns,0,3,11,7
2018-4-ChiefsBroncos,4,Chiefs,3,7,3,14,2018,Broncos,3,10,7,3
2018-4-JetsJaguars,4,Jets,0,0,3,9,2018,Jaguars,3,13,9,6
2018-4-BengalsFalcons,4,Bengals,14,14,0,9,2018,Falcons,7,17,3,9
2018-4-EaglesTitans,4,Eagles,0,10,7,3,2018,Titans,3,0,7,10
2018-4-TexansColts,4,Texans,14,7,7,3,2018,Colts,7,3,7,14
2018-4-DolphinsPatriots,4,Dolphins,0,0,0,7,2018,Patriots,3,21,7,7
2018-4-BillsPackers,4,Bills,0,0,0,0,2018,Packers,6,10,3,3
2018-4-BuccaneersBears,4,Buccaneers,0,3,0,7,2018,Bears,14,24,7,3
2018-4-LionsCowboys,4,Lions,7,3,0,14,2018,Cowboys,3,10,7,6
2018-4-BrownsRaiders,4,Browns,3,14,11,14,2018,Raiders,7,7,7,21
2018-4-SeahawksCardinals,4,Seahawks,7,0,10,3,2018,Cardinals,0,10,0,7
2018-4-49ersChargers,4,49ers,14,3,7,3,2018,Chargers,6,11,9,3
2018-4-SaintsGiants,4,Saints,0,12,7,14,2018,Giants,7,0,3,8
2018-4-RavensSteelers,4,Ravens,14,0,3,9,2018,Steelers,0,14,0,0
2018-4-VikingsRams,4,Vikings,7,13,8,3,2018,Rams,7,21,10,0
2018-5-RedskinsSaints,5,Redskins,3,10,0,6,2018,Saints,6,20,14,3
2018-5-JaguarsChiefs,5,Jaguars,0,0,7,7,2018,Chiefs,7,13,3,7
2018-5-TitansBills,5,Titans,3,3,0,6,2018,Bills,7,0,3,3
2018-5-FalconsSteelers,5,Falcons,0,10,0,7,2018,Steelers,13,0,14,14
2018-5-PackersLions,5,Packers,0,0,14,9,2018,Lions,14,10,0,7
2018-5-BroncosJets,5,Broncos,7,3,0,6,2018,Jets,0,21,3,10
2018-5-GiantsPanthers,5,Giants,3,10,3,15,2018,Panthers,7,13,0,13
2018-5-DolphinsBengals,5,Dolphins,0,14,3,0,2018,Bengals,0,0,3,24
2018-5-RavensBrowns,5,Ravens,3,0,3,3,2018,Browns,0,6,3,0
2018-5-RaidersChargers,5,Raiders,0,3,0,7,2018,Chargers,3,14,3,6
2018-5-RamsSeahawks,5,Rams,7,10,7,9,2018,Seahawks,7,10,14,0
2018-5-Cardinals49ers,5,Cardinals,7,7,0,14,2018,49ers,6,0,0,12
2018-5-VikingsEagles,5,Vikings,3,14,3,3,2018,Eagles,0,3,3,15
2018-5-CowboysTexans,5,Cowboys,6,0,7,3,2018,Texans,0,10,3,3
2018-5-ColtsPatriots,5,Colts,0,3,7,14,2018,Patriots,7,17,0,14
2018-6-49ersPackers,6,49ers,14,10,3,3,2018,Packers,17,3,3,10
2018-6-BuccaneersFalcons,6,Buccaneers,6,7,3,13,2018,Falcons,7,17,0,10
2018-6-SeahawksRaiders,6,Seahawks,7,10,3,7,2018,Raiders,0,0,0,3
2018-6-PanthersRedskins,6,Panthers,0,6,3,8,2018,Redskins,14,3,0,6
2018-6-CardinalsVikings,6,Cardinals,3,7,0,7,2018,Vikings,10,3,14,0
2018-6-ColtsJets,6,Colts,7,6,7,14,2018,Jets,10,13,10,9
2018-6-BearsDolphins,6,Bears,0,0,21,7,2018,Dolphins,7,0,6,15
2018-6-ChargersBrowns,6,Chargers,7,14,14,3,2018,Browns,0,6,0,8
2018-6-SteelersBengals,6,Steelers,0,14,3,11,2018,Bengals,7,7,0,7
2018-6-BillsTexans,6,Bills,0,0,6,7,2018,Texans,7,3,0,10
2018-6-RamsBroncos,6,Rams,6,7,7,3,2018,Broncos,3,0,7,10
2018-6-RavensTitans,6,Ravens,7,7,7,0,2018,Titans,0,0,0,0
2018-6-JaguarsCowboys,6,Jaguars,0,0,7,0,2018,Cowboys,10,14,6,10
2018-6-ChiefsPatriots,6,Chiefs,6,3,17,14,2018,Patriots,10,14,3,16
2018-6-EaglesGiants,6,Eagles,14,10,7,3,2018,Giants,3,3,7,0
2018-7-GiantsFalcons,7,Giants,0,3,3,14,2018,Falcons,0,10,0,13
2018-7-TitansChargers,7,Titans,3,3,7,6,2018,Chargers,10,0,7,3
2018-7-PanthersEagles,7,Panthers,0,0,0,21,2018,Eagles,0,10,7,0
2018-7-BrownsBuccaneers,7,Browns,2,0,7,14,2018,Buccaneers,3,13,7,0
