,HQ1
2997,0
2998,3
2999,7
3000,7
3001,7
3002,7
3003,10
3004,0
3005,7
3006,7
3007,3
3008,3
3009,16
3010,7
3011,0
3012,0
3013,3
3014,0
3015,2
3016,3
3017,3
3018,0
3019,7
3020,7
3021,0
3022,21
3023,3
3024,0
3025,0
3026,3
3027,3
3028,7
3029,0
3030,7
3031,3
3032,7
3033,10
3034,0
3035,14
3036,10
3037,0
3038,3
3039,3
3040,14
3041,0
3042,0
3043,7
3044,3
3045,3
3046,0
3047,3
3048,7
3049,0
3050,0
3051,3
3052,0
3053,14
3054,7
3055,0
3056,0
3057,3
3058,0
3059,3
3060,7
3061,0
3062,10
3063,3
3064,10
3065,0
3066,14
3067,3
3068,0
3069,7
3070,14
3071,0
3072,0
3073,0
3074,7
3075,6
3076,7
3077,7
3078,3
3079,0
3080,0
3081,0
3082,0
3083,3
3084,7
3085,7
3086,0
3087,7
3088,7
3089,7
3090,0
3091,6
3092,0
3093,10
3094,3
3095,3
3096,0
3097,7
3098,7
3099,0
3100,3
3101,3
3102,6
3103,3
3104,7
3105,0
3106,5
3107,0
3108,3
3109,10
3110,3
3111,3
3112,0
3113,7
3114,7
3115,6
3116,10
3117,10
3118,7
3119,0
3120,21
3121,0
3122,7
3123,0
3124,0
3125,7
3126,14
3127,7
3128,10
3129,10
3130,0
3131,0
3132,7
3133,0
3134,6
3135,3
3136,7
3137,0
3138,3
3139,7
3140,0
3141,14
3142,13
3143,7
3144,3
3145,3
3146,3
3147,0
3148,0
3149,10
3150,10
3151,7
3152,10
3153,3
3154,10
3155,0
3156,10
3157,0
3158,7
3159,7
3160,7
3161,7
3162,3
3163,0
3164,7
3165,10
3166,3
3167,14
3168,7
3169,10
3170,7
3171,7
3172,0
3173,3
3174,0
3175,21
3176,7
3177,7
3178,0
3179,0
3180,0
3181,14
3182,14
3183,17
3184,3
3185,3
3186,7
3187,0
3188,0
3189,7
3190,0
3191,3
3192,7
3193,7
3194,3
3195,3
3196,0
3197,0
3198,3
3199,0
3200,10
3201,0
3202,10
3203,3
3204,0
3205,7
3206,7
3207,7
3208,3
3209,7
3210,7
3211,0
3212,6
3213,7
3214,3
3215,10
3216,3
3217,14
3218,7
3219,10
3220,0
3221,0
3222,7
3223,10
3224,7
3225,7
3226,7
3227,3
3228,7
3229,7
3230,0
3231,10
3232,5
3233,7
3234,0
3235,0
3236,0
3237,3
3238,0
3239,0
3240,0
3241,3
3242,14
3243,7
3244,0
3245,10
3246,0
3247,7
3248,3
3249,0
3250,0
3251,7
3252,7
3253,0
3254,0
3255,0
3256,6
3257,0
3258,0
3259,0
3260,7
3261,3
3262,7
3263,7
3264,7
3265,6
3266,0
3267,7
3268,0
3269,0
3270,3
3271,0
3272,0
3273,10
3274,3
3275,3
3276,0
3277,0
3278,10
3279,3
3280,3
3281,14
3282,9
3283,7
3284,14
3285,0
3286,0
3287,7
3288,3
3289,14
3290,7
3291,10
3292,0
3293,10
3294,7
3295,7
3296,0
3297,7
3298,3
3299,0
3300,7
3301,7
3302,0
3303,0
3304,7
3305,0
3306,7
3307,7
3308,7
3309,0
3310,7
3311,0
3312,2
3313,0
3314,3
3315,3
3316,14
3317,0
3318,0
3319,7
3320,0
3321,7
3322,10
3323,7
3324,10
3325,14
3326,0
3327,7
3328,10
3329,7
3330,7
3331,0
3332,0
3333,0
3334,13
3335,7
3336,3
3337,3
3338,7
3339,0
3340,7
3341,0
3342,7
3343,0
3344,7
3345,0
3346,7
3347,10
3348,7
3349,3
3350,0
3351,10
3352,3
3353,14
3354,7
3355,7
3356,7
3357,0
3358,6
3359,0
3360,7
3361,7
3362,17
3363,3
3364,7
3365,0
3366,7
3367,10
3368,3
3369,3
3370,7
3371,10
3372,10
3373,0
3374,7
3375,0
3376,0
3377,0
3378,0
3379,7
3380,0
3381,3
3382,3
3383,0
3384,7
3385,0
3386,0
3387,10
3388,14
3389,7
3390,14
3391,0
3392,10
3393,14
3394,0
3395,14
3396,0
3397,0
3398,10
3399,0
3400,0
3401,3
3402,7
3403,7
3404,14
3405,0
3406,0
3407,7
3408,3
3409,3
3410,0
3411,0
3412,3
3413,7
3414,10
3415,0
3416,0
3417,14
3418,3
3419,3
3420,3
3421,7
3422,14
3423,7
3424,7
3425,3
3426,14
3427,14
3428,0
3429,3
3430,7
3431,7
3432,7
3433,0
3434,0
3435,3
3436,21
3437,10
3438,7
3439,10
3440,7
3441,0
3442,0
3443,0
3444,3
3445,7
3446,0
3447,14
3448,14
3449,7
3450,10
3451,7
3452,10
3453,3
3454,7
3455,0
3456,2
3457,3
3458,0
3459,0
3460,7
3461,7
3462,2
3463,0
3464,2
3465,0
3466,0
3467,7
3468,3
3469,7
3470,7
3471,10
3472,3
3473,3
3474,10
3475,7
3476,0
3477,0
3478,14
3479,14
3480,7
3481,7
3482,0
3483,7
3484,3
3485,0
3486,7
3487,6
3488,0
3489,10
3490,7
3491,0
3492,7
3493,0
3494,14
3495,7
3496,7
3497,0
3498,7
3499,7
3500,7
3501,0
3502,10
3503,3
3504,6
3505,0
3506,0
3507,7
3508,3
3509,3
3510,7
3511,10
3512,10
3513,14
3514,7
3515,14
3516,3
3517,7
3518,0
3519,7
3520,0
3521,7
3522,3
3523,3
3524,0
3525,7
3526,0
3527,0
3528,14
3529,14
3530,14
3531,0
3532,7
3533,0
3534,7
3535,0
3536,0
3537,0
3538,3
3539,3
3540,0
3541,14
3542,0
3543,3
3544,6
3545,7
3546,0
3547,0
3548,7
3549,0
3550,0
3551,0
3552,7
3553,7
3554,7
3555,3
3556,0
3557,7
3558,14
3559,7
3560,10
3561,3
3562,3
3563,0
3564,7
3565,6
3566,0
3567,7
3568,0
3569,14
3570,14
3571,0
3572,7
3573,7
3574,3
3575,0
3576,0
3577,7
3578,7
3579,0
3580,3
3581,3
3582,3
3583,0
3584,7
3585,7
3586,14
3587,10
3588,7
3589,0
3590,0
3591,0
3592,10
3593,7
3594,0
3595,7
3596,0
3597,3
3598,0
3599,7
3600,7
3601,10
3602,14
3603,14
3604,0
3605,0
3606,0
3607,7
3608,0
3609,3
3610,14
3611,3
3612,7
3613,7
3614,10
3615,10
3616,7
3617,7
3618,21
3619,3
3620,7
3621,0
3622,7
3623,7
3624,0
3625,3
3626,3
3627,7
3628,0
3629,0
3630,0
3631,0
3632,7
3633,7
3634,10
3635,7
3636,7
3637,0
3638,6
3639,7
3640,0
3641,14
3642,3
3643,0
3644,7
3645,7
3646,17
3647,7
3648,0
3649,0
3650,7
3651,7
3652,7
3653,14
3654,10
3655,7
3656,0
3657,10
3658,7
3659,7
3660,6
3661,0
3662,7
3663,10
3664,3
3665,7
3666,7
3667,0
3668,0
3669,0
3670,3
3671,14
3672,3
3673,3
3674,14
3675,13
3676,10
3677,21
3678,7
3679,0
3680,7
3681,3
3682,0
3683,7
3684,14
3685,3
3686,3
3687,0
3688,0
3689,0
3690,7
3691,0
3692,3
3693,21
3694,3
3695,7
3696,0
3697,0
3698,17
3699,7
3700,0
3701,7
3702,7
3703,7
3704,0
3705,0
3706,14
3707,6
3708,7
3709,7
3710,0
3711,7
3712,0
3713,0
3714,0
3715,6
3716,14
3717,0
3718,7
3719,3
3720,0
3721,0
3722,3
3723,0
3724,7
3725,0
3726,0
3727,10
3728,3
3729,0
3730,0
3731,7
3732,0
3733,0
3734,3
3735,3
3736,14
3737,0
3738,7
3739,6
3740,0
3741,10
3742,0
3743,0
3744,3
3745,7
3746,7
3747,3
3748,7
3749,3
3750,7
3751,0
3752,10
3753,7
3754,21
3755,7
3756,7
3757,0
3758,0
3759,0
3760,7
3761,10
3762,0
3763,7
3764,13
3765,3
3766,0
3767,3
3768,3
3769,3
3770,0
3771,7
3772,0
3773,3
3774,0
3775,14
3776,10
3777,7
3778,3
3779,3
3780,14
3781,7
3782,7
3783,14
3784,7
3785,3
3786,13
3787,6
3788,7
3789,7
3790,0
3791,3
3792,7
3793,7
3794,3
3795,7
3796,14
3797,0
3798,0
3799,7
3800,0
3801,0
3802,3
3803,3
3804,0
3805,0
3806,0
3807,7
3808,7
3809,3
3810,10
3811,10
3812,14
3813,7
3814,7
3815,0
3816,3
3817,0
3818,0
3819,0
3820,3
3821,7
3822,21
3823,7
3824,0
3825,7
3826,14
3827,0
3828,0
3829,14
3830,7
3831,0
3832,0
3833,7
3834,0
3835,3
3836,0
3837,3
3838,0
3839,6
3840,7
3841,10
3842,0
3843,0
3844,3
3845,0
3846,7
3847,14
3848,0
3849,7
3850,10
3851,3
3852,3
3853,14
3854,0
3855,0
3856,3
3857,10
3858,7
3859,17
3860,3
3861,0
3862,3
3863,7
3864,3
3865,0
3866,7
3867,14
3868,17
3869,3
3870,10
3871,3
3872,0
3873,7
3874,0
3875,0
3876,0
3877,7
3878,7
3879,17
3880,14
3881,3
3882,7
3883,7
3884,3
3885,17
3886,0
3887,0
3888,7
3889,7
3890,0
3891,3
3892,3
3893,7
3894,3
3895,7
3896,7
3897,7
3898,3
3899,0
3900,0
3901,21
3902,3
3903,14
3904,7
3905,0
3906,3
3907,14
3908,10
3909,0
3910,17
3911,13
3912,0
3913,7
3914,0
3915,0
3916,10
3917,7
3918,14
3919,7
3920,0
3921,0
3922,0
3923,7
3924,7
3925,3
3926,3
3927,7
3928,0
3929,7
3930,3
3931,7
3932,7
3933,0
3934,7
3935,0
3936,7
3937,0
3938,7
3939,6
3940,0
3941,3
3942,0
3943,3
3944,0
3945,0
3946,0
3947,10
3948,7
3949,0
3950,3
3951,3
3952,7
3953,0
3954,0
3955,0
3956,3
3957,3
3958,0
3959,14
3960,0
3961,7
3962,3
3963,3
3964,0
3965,10
3966,0
3967,3
3968,7
3969,3
3970,3
3971,7
3972,7
3973,0
3974,7
3975,10
3976,0
3977,7
3978,10
3979,3
3980,7
3981,0
3982,7
3983,7
3984,7
3985,7
3986,0
3987,14
3988,0
3989,3
3990,7
3991,17
3992,6
3993,0
3994,3
3995,7
3996,10
3997,3
3998,18
3999,10
4000,7
4001,0
4002,6
4003,10
4004,3
4005,0
4006,7
4007,0
4008,8
4009,10
4010,7
4011,0
4012,14
4013,7
4014,0
4015,7
4016,10
4017,10
4018,0
4019,10
4020,0
4021,14
4022,0
4023,0
4024,0
4025,0
4026,3
4027,10
4028,7
4029,0
4030,0
4031,14
4032,14
4033,3
4034,0
4035,0
4036,12
4037,0
4038,0
4039,3
4040,6
4041,14
4042,3
4043,7
4044,3
4045,6
4046,7
4047,0
4048,3
4049,3
4050,7
4051,3
4052,7
4053,7
4054,3
4055,0
4056,14
4057,0
4058,7
4059,0
4060,14
4061,7
4062,3
4063,0
4064,3
4065,0
4066,7
4067,7
4068,0
4069,3
4070,3
4071,7
4072,0
4073,7
4074,0
4075,3
4076,14
4077,6
4078,7
4079,14
4080,7
4081,0
4082,3
4083,0
4084,10
4085,21
4086,3
4087,14
4088,0
4089,0
4090,3
4091,0
4092,7
4093,0
4094,10
4095,7
4096,14
4097,2
4098,7
4099,0
4100,7
4101,6
4102,3
4103,3
4104,7
4105,3
4106,7
4107,7
4108,7
4109,9
4110,3
4111,14
4112,14
4113,14
4114,3
4115,10
4116,6
4117,0
4118,7
4119,7
4120,7
4121,3
4122,0
4123,7
4124,14
4125,10
4126,0
4127,3
4128,16
4129,6
4130,0
4131,0
4132,7
4133,0
4134,3
4135,3
4136,7
4137,0
4138,7
4139,6
4140,0
4141,0
4142,14
4143,0
4144,0
4145,6
4146,13
4147,0
4148,0
4149,0
4150,6
4151,0
4152,7
4153,0
4154,0
4155,6
4156,14
4157,7
4158,3
4159,0
4160,0
4161,0
4162,7
4163,3
4164,7
4165,0
4166,7
4167,7
4168,7
4169,0
4170,0
4171,0
4172,6
4173,0
4174,0
4175,0
4176,7
4177,14
4178,0
4179,6
4180,17
4181,7
4182,0
4183,0
4184,21
4185,0
4186,0
4187,0
4188,0
4189,7
4190,7
4191,10
4192,3
4193,6
4194,0
4195,3
4196,10
4197,3
4198,7
4199,7
4200,7
4201,7
4202,0
4203,0
4204,7
4205,7
4206,0
4207,0
4208,6
4209,7
4210,3
4211,3
4212,14
4213,0
4214,0
4215,0
4216,7
4217,3
4218,7
4219,0
4220,3
4221,6
4222,10
4223,14
4224,0
4225,0
4226,3
4227,7
4228,7
4229,3
4230,3
4231,3
4232,3
4233,0
4234,10
4235,3
4236,7
4237,0
4238,0
4239,0
4240,7
4241,0
4242,0
4243,14
4244,3
4245,6
4246,7
4247,10
4248,7
4249,3
4250,3
4251,7
4252,3
4253,0
4254,3
4255,7
4256,3
4257,0
4258,3
4259,0
4260,0
4261,0
4262,0
4263,7
4264,0
4265,14
4266,7
4267,20
4268,9
4269,7
4270,3
4271,0
4272,7
4273,0
4274,3
4275,0
4276,7
4277,7
4278,7
4279,10
4280,3
4281,0
4282,14
4283,10
4284,7
4285,14
4286,6
4287,14
4288,3
4289,7
4290,10
4291,10
4292,10
4293,7
4294,7
4295,3
4296,7
4297,0
4298,14
4299,14
4300,0
4301,14
4302,7
4303,7
4304,7
4305,0
4306,22
4307,10
4308,0
4309,7
4310,7
4311,0
4312,14
4313,7
4314,14
4315,3
4316,0
4317,3
4318,3
4319,7
4320,7
4321,0
4322,7
4323,7
4324,7
4325,7
4326,14
4327,0
4328,3
4329,7
4330,0
4331,3
4332,7
4333,7
4334,3
4335,0
4336,7
4337,0
4338,10
4339,0
4340,6
4341,3
4342,7
4343,14
4344,0
4345,7
4346,0
4347,14
4348,6
4349,0
4350,0
4351,3
4352,3
4353,7
4354,3
4355,14
4356,0
4357,0
4358,0
4359,3
4360,10
4361,3
4362,10
4363,7
4364,3
4365,7
4366,0
4367,7
4368,7
4369,14
4370,3
4371,7
4372,3
4373,0
4374,9
4375,10
4376,6
4377,7
4378,7
4379,3
4380,21
4381,7
4382,7
4383,7
4384,7
4385,0
4386,0
4387,0
4388,7
4389,12
4390,7
4391,0
4392,0
4393,6
4394,7
4395,6
4396,14
4397,3
4398,0
4399,0
4400,0
4401,7
4402,3
4403,6
4404,7
4405,3
4406,7
4407,7
4408,0
4409,7
4410,0
4411,0
4412,10
4413,0
4414,7
4415,14
4416,7
4417,3
4418,0
4419,7
4420,7
4421,0
4422,0
4423,0
4424,10
4425,0
4426,0
4427,7
4428,14
4429,0
4430,10
4431,3
4432,7
4433,5
4434,7
4435,10
4436,3
4437,9
4438,0
4439,3
4440,10
4441,0
4442,7
4443,10
4444,0
4445,0
4446,3
4447,14
4448,0
4449,7
4450,3
4451,0
4452,0
4453,3
4454,0
4455,10
4456,10
4457,14
4458,7
4459,0
4460,10
4461,0
4462,21
4463,7
4464,3
4465,7
4466,0
4467,7
4468,0
4469,14
4470,7
4471,21
4472,0
4473,10
4474,14
4475,10
4476,0
4477,0
4478,7
4479,0
4480,0
4481,14
4482,7
4483,0
4484,14
4485,0
4486,14
4487,0
4488,7
4489,3
4490,0
4491,7
4492,3
4493,0
4494,3
4495,7
4496,0
4497,0
4498,7
4499,14
4500,0
4501,3
4502,7
4503,0
4504,0
4505,0
4506,0
4507,7
4508,0
4509,7
4510,0
4511,10
4512,0
4513,0
4514,3
4515,7
4516,0
4517,3
4518,7
4519,10
4520,3
4521,7
4522,3
4523,10
4524,3
4525,0
4526,7
4527,6
4528,0
4529,7
4530,7
4531,0
4532,7
4533,10
4534,7
4535,0
4536,0
4537,7
4538,7
4539,0
4540,3
4541,0
4542,7
4543,0
4544,7
4545,7
4546,7
4547,7
4548,0
4549,0
4550,3
4551,7
4552,14
4553,0
4554,3
4555,0
4556,0
4557,0
4558,13
4559,0
4560,0
4561,10
4562,3
4563,14
4564,2
4565,7
4566,21
4567,3
4568,10
4569,9
4570,3
4571,0
4572,3
4573,3
4574,0
4575,7
4576,0
4577,0
4578,6
4579,10
4580,7
4581,17
4582,7
4583,0
4584,0
4585,10
4586,14
4587,14
4588,3
4589,7
4590,0
4591,3
4592,0
4593,3
4594,3
4595,3
4596,0
4597,7
4598,7
4599,0
4600,7
4601,3
4602,0
4603,7
4604,7
4605,0
4606,14
4607,14
4608,6
4609,3
4610,0
4611,7
4612,7
4613,0
4614,0
4615,3
4616,14
4617,10
4618,3
4619,7
4620,0
4621,0
4622,10
4623,0
4624,9
4625,17
4626,3
4627,7
4628,0
4629,2
4630,7
4631,0
4632,7
4633,3
4634,3
4635,7
4636,10
4637,6
4638,3
4639,3
4640,3
4641,0
4642,3
4643,3
4644,3
4645,6
4646,0
4647,7
4648,10
4649,0
4650,7
4651,0
4652,10
4653,0
4654,0
4655,0
4656,10
4657,7
4658,0
4659,6
4660,10
4661,0
4662,3
4663,7
4664,14
4665,3
4666,7
4667,0
4668,0
4669,0
4670,0
4671,3
4672,10
4673,6
4674,0
4675,0
4676,0
4677,10
4678,3
4679,14
4680,0
4681,7
4682,2
4683,3
4684,0
4685,7
4686,3
4687,0
4688,7
4689,0
4690,7
4691,10
4692,0
4693,6
4694,3
4695,0
4696,0
4697,3
4698,7
4699,7
4700,7
4701,7
4702,13
4703,10
4704,0
4705,7
4706,3
4707,7
4708,3
4709,7
4710,7
4711,13
4712,7
4713,17
4714,10
4715,7
4716,0
4717,7
4718,0
4719,7
4720,6
4721,0
4722,3
4723,3
4724,7
4725,0
4726,7
4727,0
4728,3
4729,0
4730,3
4731,3
4732,0
4733,0
4734,6
4735,3
4736,10
4737,0
4738,3
4739,3
4740,0
4741,7
4742,3
4743,15
4744,0
4745,7
4746,7
4747,0
4748,3
4749,0
4750,7
4751,3
4752,7
4753,0
4754,0
4755,7
4756,0
4757,7
4758,7
4759,7
4760,14
4761,3
4762,3
4763,10
4764,0
4765,3
4766,0
4767,6
4768,7
4769,0
4770,0
4771,0
4772,0
4773,7
4774,3
4775,14
4776,0
4777,0
4778,7
4779,0
4780,0
4781,7
4782,3
4783,3
4784,0
4785,0
4786,14
4787,10
4788,14
4789,7
4790,7
4791,0
4792,7
4793,14
4794,14
4795,0
4796,0
4797,7
4798,10
4799,3
4800,14
4801,0
4802,14
4803,3
4804,0
4805,3
4806,3
4807,7
4808,3
4809,7
4810,3
4811,6
4812,14
4813,3
4814,7
4815,0
4816,6
4817,7
4818,0
4819,7
4820,6
4821,7
4822,7
4823,13
4824,14
4825,0
4826,7
4827,0
4828,0
4829,3
4830,7
4831,6
4832,0
4833,0
4834,7
4835,17
4836,7
4837,0
4838,14
4839,10
4840,10
4841,7
4842,0
4843,7
4844,7
4845,3
4846,0
4847,10
4848,10
4849,3
4850,0
4851,10
4852,0
4853,3
4854,0
4855,7
4856,10
4857,0
4858,0
4859,0
4860,7
4861,0
4862,7
4863,3
4864,0
4865,3
4866,0
4867,0
4868,7
4869,3
4870,7
4871,7
4872,7
4873,0
4874,0
4875,0
4876,7
4877,7
4878,7
4879,3
4880,0
4881,0
4882,7
4883,3
4884,0
4885,14
4886,7
4887,3
4888,14
4889,7
4890,7
4891,3
4892,13
4893,0
4894,17
4895,10
4896,0
4897,7
4898,7
4899,14
4900,3
4901,7
4902,7
4903,0
4904,21
4905,13
4906,0
4907,0
4908,7
4909,0
4910,7
4911,7
4912,7
4913,6
4914,14
4915,10
4916,3
4917,3
4918,7
4919,3
4920,7
4921,7
4922,0
4923,14
4924,3
4925,0
4926,0
4927,7
4928,3
4929,7
4930,0
4931,7
4932,7
4933,7
4934,3
4935,7
4936,10
4937,0
4938,7
4939,10
4940,0
4941,0
4942,0
4943,0
4944,0
4945,7
4946,6
4947,13
4948,10
4949,0
4950,7
4951,14
4952,0
4953,7
4954,7
4955,7
4956,7
4957,7
4958,3
4959,7
4960,7
4961,3
4962,0
4963,3
4964,7
4965,7
4966,0
4967,21
4968,0
4969,10
4970,7
4971,7
4972,0
4973,0
4974,7
4975,7
4976,7
4977,7
4978,3
4979,7
4980,14
4981,7
4982,7
4983,7
4984,7
4985,7
4986,7
4987,0
4988,14
4989,0
4990,3
4991,0
4992,3
4993,7
4994,7
4995,6
4996,0
4997,7
4998,14
4999,0
5000,0
5001,7
5002,3
5003,0
5004,0
5005,14
5006,7
5007,0
5008,10
5009,14
5010,0
5011,0
5012,0
5013,3
5014,5
5015,0
5016,0
5017,14
5018,6
5019,7
5020,7
5021,7
5022,17
5023,10
5024,14
5025,0
5026,10
5027,0
5028,3
5029,7
5030,0
5031,14
5032,10
5033,10
5034,0
5035,0
5036,7
5037,14
5038,0
5039,0
5040,10
5041,0
5042,0
5043,3
5044,7
5045,3
5046,0
5047,0
5048,0
5049,3
5050,14
5051,0
5052,14
5053,3
5054,13
5055,0
5056,0
5057,0
5058,7
5059,6
5060,0
5061,14
5062,0
5063,6
5064,7
5065,0
5066,0
5067,7
5068,0
5069,7
5070,0
5071,7
5072,3
5073,0
5074,7
5075,0
5076,0
5077,0
5078,0
5079,7
5080,3
5081,6
5082,7
5083,14
5084,10
5085,3
5086,3
5087,3
5088,3
5089,0
5090,7
5091,8
5092,10
5093,0
5094,13
5095,10
5096,7
5097,10
5098,12
5099,7
5100,7
5101,0
5102,7
5103,0
5104,14
5105,0
5106,7
5107,7
5108,7
5109,0
5110,7
5111,10
5112,0
5113,0
5114,0
5115,0
5116,7
5117,7
5118,0
5119,7
5120,14
5121,14
5122,7
5123,0
5124,7
5125,0
5126,14
5127,0
5128,7
5129,3
5130,3
5131,0
5132,0
5133,3
5134,7
5135,0
5136,0
5137,10
5138,17
5139,0
5140,0
5141,14
5142,14
5143,7
5144,3
5145,3
5146,7
5147,0
5148,7
5149,0
5150,3
5151,0
5152,0
5153,7
5154,7
5155,6
5156,0
5157,14
5158,3
5159,7
5160,0
5161,14
5162,6
5163,0
5164,0
5165,14
5166,0
5167,3
5168,0
5169,13
5170,0
5171,0
5172,14
5173,14
5174,17
5175,7
5176,0
5177,3
5178,3
5179,0
5180,3
5181,0
5182,3
5183,7
5184,10
5185,0
5186,7
5187,7
5188,7
5189,6
5190,10
5191,7
5192,10
5193,0
5194,0
5195,14
5196,7
5197,0
5198,6
5199,3
5200,0
5201,7
5202,7
5203,0
5204,10
5205,3
5206,0
5207,0
5208,0
5209,0
5210,0
5211,7
5212,7
5213,0
5214,0
5215,0
5216,3
5217,0
5218,7
5219,0
5220,3
5221,3
5222,3
5223,10
5224,14
5225,14
5226,0
5227,3
5228,0
5229,0
5230,7
5231,10
5232,0
5233,7
5234,14
5235,7
5236,0
5237,0
5238,7
5239,7
5240,7
5241,7
5242,0
5243,7
5244,14
5245,7
5246,14
5247,7
5248,0
5249,0
5250,3
5251,0
5252,14
5253,7
5254,13
5255,0
5256,7
5257,14
5258,0
5259,3
5260,7
5261,7
5262,0
5263,7
5264,0
5265,3
5266,0
5267,0
5268,7
5269,6
5270,0
5271,10
5272,0
5273,7
5274,3
5275,10
5276,7
5277,0
5278,7
5279,0
5280,13
5281,3
5282,14
5283,7
5284,7
5285,14
5286,14
5287,0
5288,14
5289,0
5290,0
5291,10
5292,7
5293,0
5294,3
5295,7
5296,3
5297,0
5298,0
5299,0
5300,3
5301,0
5302,7
5303,0
5304,13
5305,0
5306,3
5307,0
5308,7
5309,6
5310,6
5311,3
5312,0
5313,3
5314,0
5315,0
5316,3
5317,0
5318,7
5319,7
5320,0
5321,7
5322,7
5323,7
