,GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Time
4506,2017-1-CardinalsLions,17,Sun,2017-01-01,Cardinals,10,0,7,6,2017,4:25PM
4507,2017-1-RaidersTitans,17,Sun,2017-01-01,Raiders,7,6,3,10,2017,4:25PM
4508,2017-1-FalconsBears,17,Sun,2017-01-01,Falcons,3,7,3,10,2017,4:25PM
4509,2017-1-SteelersBrowns,17,Sun,2017-01-01,Steelers,7,7,7,0,2017,4:25PM
4510,2017-1-RavensBengals,17,Sun,2017-01-01,Ravens,3,14,3,0,2017,4:25PM
4511,2017-1-ColtsRams,17,Sun,2017-01-01,Colts,3,0,0,6,2017,8:30PM
4512,2017-1-Panthers49ers,100,Sat,2017-01-07,Panthers,7,6,10,0,2017,4:35PM
4513,2017-1-SeahawksPackers,100,Sat,2017-01-07,Seahawks,0,3,3,3,2017,8:15PM
4514,2017-1-GiantsCowboys,100,Sun,2017-01-08,Giants,0,0,3,0,2017,1:05PM
4515,2017-1-ChiefsPatriots,100,Sun,2017-01-08,Chiefs,7,7,7,21,2017,4:40PM
4516,2017-2-LionsGiants,200,Sat,2017-01-14,Lions,7,10,0,7,2017,4:35PM
4517,2017-2-PatriotsSaints,200,Sat,2017-01-14,Patriots,20,10,3,3,2017,8:15PM
4518,2017-2-BrownsRavens,200,Sun,2017-01-15,Browns,0,7,3,0,2017,4:40PM
4519,2017-2-BearsBuccaneers,200,Sun,2017-01-15,Bears,0,0,0,7,2017,8:20PM
4520,2017-2-EaglesChiefs,300,Sun,2017-01-22,Eagles,3,0,7,10,2017,3:05PM
4521,2017-2-VikingsSteelers,300,Sun,2017-01-22,Vikings,0,3,6,0,2017,6:40PM
4522,2017-2-BillsPanthers,400,Sun,2017-02-05,Bills,0,0,0,3,2017,6:30PM
4523,2017-2-CardinalsColts,1,Thu,2017-09-07,Cardinals,0,3,0,10,2017,8:30PM
4524,2017-2-TitansJaguars,1,Sun,2017-09-10,Titans,3,3,17,14,2017,1:00PM
4525,2017-2-DolphinsChargers,1,Sun,2017-09-10,Dolphins,3,0,10,6,2017,1:00PM
4526,2017-2-JetsRaiders,1,Sun,2017-09-10,Jets,0,10,3,7,2017,1:00PM
4527,2017-2-49ersSeahawks,1,Sun,2017-09-10,49ers,0,6,0,3,2017,1:00PM
4528,2017-2-RedskinsRams,1,Sun,2017-09-10,Redskins,3,17,0,7,2017,1:00PM
4529,2017-2-CowboysBroncos,1,Sun,2017-09-10,Cowboys,0,10,0,7,2017,1:00PM
4530,2017-2-PackersFalcons,1,Sun,2017-09-10,Packers,7,0,3,13,2017,1:00PM
4531,2017-2-TexansBengals,1,Sun,2017-09-10,Texans,3,7,0,3,2017,1:00PM
4532,2017-3-CowboysCardinals,1,Sun,2017-09-10,Cowboys,0,7,7,14,2017,4:05PM
4533,2017-3-RavensJaguars,1,Sun,2017-09-10,Ravens,0,0,0,7,2017,4:25PM
4534,2017-3-TexansPatriots,1,Sun,2017-09-10,Texans,10,10,7,6,2017,4:25PM
4535,2017-3-DolphinsJets,1,Sun,2017-09-10,Dolphins,0,0,0,6,2017,8:30PM
4536,2017-3-GiantsEagles,1,Mon,2017-09-11,Giants,0,0,0,24,2017,7:10PM
4537,2017-3-BrownsColts,1,Mon,2017-09-11,Browns,0,14,0,14,2017,10:20PM
4538,2017-3-BuccaneersVikings,2,Thu,2017-09-14,Buccaneers,3,0,14,0,2017,8:25PM
4539,2017-3-FalconsLions,2,Sun,2017-09-17,Falcons,7,13,3,7,2017,1:00PM
4540,2017-3-SaintsPanthers,2,Sun,2017-09-17,Saints,7,10,7,10,2017,1:00PM
4541,2017-3-BroncosBills,2,Sun,2017-09-17,Broncos,3,10,3,0,2017,1:00PM
4542,2017-3-SteelersBears,2,Sun,2017-09-17,Steelers,0,7,7,3,2017,1:00PM
4543,2017-3-SeahawksTitans,2,Sun,2017-09-17,Seahawks,0,7,7,13,2017,1:00PM
4544,2017-3-ChiefsChargers,2,Sun,2017-09-17,Chiefs,14,3,0,7,2017,1:00PM
4545,2017-3-BengalsPackers,2,Sun,2017-09-17,Bengals,7,14,0,3,2017,1:00PM
4546,2017-3-RaidersRedskins,2,Sun,2017-09-17,Raiders,0,0,7,3,2017,1:00PM
4547,2017-3-Rams49ers,2,Sun,2017-09-17,Rams,14,10,10,7,2017,4:05PM
4548,2017-4-RedskinsChiefs,2,Sun,2017-09-17,Redskins,10,0,7,3,2017,4:05PM
4549,2017-4-SaintsDolphins,2,Sun,2017-09-17,Saints,0,3,7,10,2017,4:25PM
4550,2017-4-PanthersPatriots,2,Sun,2017-09-17,Panthers,3,14,6,10,2017,4:25PM
4551,2017-4-JaguarsJets,2,Sun,2017-09-17,Jaguars,7,3,0,10,2017,4:25PM
4552,2017-4-TitansTexans,2,Sun,2017-09-17,Titans,0,14,0,0,2017,8:30PM
4553,2017-4-LionsVikings,2,Mon,2017-09-18,Lions,0,3,11,0,2017,8:30PM
4554,2017-4-RamsCowboys,3,Thu,2017-09-21,Rams,3,13,10,9,2017,8:25PM
4555,2017-4-BillsFalcons,3,Sun,2017-09-24,Bills,0,7,7,9,2017,9:30AM
4556,2017-4-SteelersRavens,3,Sun,2017-09-24,Steelers,3,16,0,7,2017,1:00PM
4557,2017-4-BengalsBrowns,3,Sun,2017-09-24,Bengals,0,21,10,0,2017,1:00PM
4558,2017-4-GiantsBuccaneers,3,Sun,2017-09-24,Giants,0,10,7,6,2017,1:00PM
4559,2017-4-49ersCardinals,3,Sun,2017-09-24,49ers,3,3,6,0,2017,1:00PM
4560,2017-4-EaglesChargers,3,Sun,2017-09-24,Eagles,10,6,3,7,2017,1:00PM
4561,2017-4-RaidersBroncos,3,Sun,2017-09-24,Raiders,0,7,0,3,2017,1:00PM
4562,2017-4-ColtsSeahawks,3,Sun,2017-09-24,Colts,2,13,3,0,2017,1:00PM
4563,2017-4-BearsPackers,3,Sun,2017-09-24,Bears,0,7,0,7,2017,1:00PM
4564,2017-5-VikingsBears,3,Sun,2017-09-24,Vikings,0,3,14,3,2017,1:00PM
4565,2017-5-BillsBengals,3,Sun,2017-09-24,Bills,3,7,3,3,2017,4:05PM
4566,2017-5-CardinalsEagles,3,Sun,2017-09-24,Cardinals,0,7,0,0,2017,4:25PM
4567,2017-5-JaguarsSteelers,3,Sun,2017-09-24,Jaguars,0,7,13,10,2017,4:25PM
4568,2017-5-TitansDolphins,3,Sun,2017-09-24,Titans,0,3,7,0,2017,8:30PM
4569,2017-5-ChargersGiants,3,Mon,2017-09-25,Chargers,0,10,7,10,2017,8:30PM
4570,2017-5-49ersColts,4,Thu,2017-09-28,49ers,3,3,0,17,2017,8:25PM
4571,2017-5-JetsBrowns,4,Sun,2017-10-01,Jets,0,3,7,7,2017,9:30AM
4572,2017-5-PanthersLions,4,Sun,2017-10-01,Panthers,3,14,10,0,2017,1:00PM
4573,2017-5-RavensRaiders,4,Sun,2017-10-01,Ravens,14,10,0,6,2017,1:00PM
4574,2017-5-SeahawksRams,4,Sun,2017-10-01,Seahawks,0,10,3,3,2017,1:00PM
4575,2017-5-PackersCowboys,4,Sun,2017-10-01,Packers,6,6,3,20,2017,1:00PM
4576,2017-5-ChiefsTexans,4,Sun,2017-10-01,Chiefs,3,20,0,19,2017,1:00PM
4577,2017-5-PatriotsBuccaneers,4,Sun,2017-10-01,Patriots,3,10,3,3,2017,1:00PM
4578,2017-6-ColtsTitans,4,Sun,2017-10-01,Colts,3,10,6,3,2017,1:00PM
4579,2017-6-DolphinsFalcons,4,Sun,2017-10-01,Dolphins,0,0,14,6,2017,1:00PM
4580,2017-6-49ersRedskins,4,Sun,2017-10-01,49ers,0,7,10,7,2017,4:05PM
4581,2017-6-LionsSaints,4,Sun,2017-10-01,Lions,7,3,14,14,2017,4:05PM
4582,2017-6-PatriotsJets,4,Sun,2017-10-01,Patriots,0,14,7,3,2017,4:05PM
4583,2017-6-PackersVikings,4,Sun,2017-10-01,Packers,0,10,0,0,2017,4:25PM
4584,2017-6-BearsRavens,4,Sun,2017-10-01,Bears,0,10,7,7,2017,8:30PM
4585,2017-6-BrownsTexans,4,Mon,2017-10-02,Browns,3,0,0,14,2017,8:30PM
4586,2017-6-RamsJaguars,5,Thu,2017-10-05,Rams,17,7,0,3,2017,8:25PM
4587,2017-6-BuccaneersCardinals,5,Sun,2017-10-08,Buccaneers,0,0,6,27,2017,1:00PM
4588,2017-6-SteelersChiefs,5,Sun,2017-10-08,Steelers,2,10,0,7,2017,1:00PM
4589,2017-6-ChargersRaiders,5,Sun,2017-10-08,Chargers,0,7,0,10,2017,1:00PM
4590,2017-6-GiantsBroncos,5,Sun,2017-10-08,Giants,3,14,3,3,2017,1:00PM
4591,2017-6-EaglesPanthers,5,Sun,2017-10-08,Eagles,3,7,11,7,2017,1:00PM
4592,2017-7-RedskinsEagles,5,Sun,2017-10-08,Redskins,3,7,7,7,2017,1:00PM
4593,2017-7-CardinalsRams,5,Sun,2017-10-08,Cardinals,0,0,0,0,2017,1:00PM
4594,2017-7-BuccaneersBills,5,Sun,2017-10-08,Buccaneers,6,0,7,14,2017,1:00PM
4595,2017-7-RavensVikings,5,Sun,2017-10-08,Ravens,3,3,3,7,2017,4:05PM
4596,2017-7-JaguarsColts,5,Sun,2017-10-08,Jaguars,14,6,7,0,2017,4:05PM
4597,2017-7-JetsDolphins,5,Sun,2017-10-08,Jets,14,7,7,0,2017,4:25PM
4598,2017-7-PanthersBears,5,Sun,2017-10-08,Panthers,0,3,0,0,2017,8:30PM
4599,2017-7-TitansBrowns,5,Mon,2017-10-09,Titans,3,3,0,3,2017,8:30PM
4600,2017-7-SaintsPackers,6,Thu,2017-10-12,Saints,0,7,9,10,2017,8:25PM
4601,2017-7-Cowboys49ers,6,Sun,2017-10-15,Cowboys,14,6,13,7,2017,1:00PM
4602,2017-7-SeahawksGiants,6,Sun,2017-10-15,Seahawks,0,3,7,14,2017,1:00PM
4603,2017-7-BroncosChargers,6,Sun,2017-10-15,Broncos,0,0,0,0,2017,1:00PM
4604,2017-7-BengalsSteelers,6,Sun,2017-10-15,Bengals,7,7,0,0,2017,1:00PM
4605,2017-7-FalconsPatriots,6,Sun,2017-10-15,Falcons,0,0,0,7,2017,1:00PM
4606,2017-7-ChiefsRaiders,6,Sun,2017-10-15,Chiefs,10,10,10,0,2017,1:00PM
4607,2017-8-BroncosChiefs,6,Sun,2017-10-15,Broncos,0,3,10,6,2017,1:00PM
4608,2017-8-VikingsBrowns,6,Sun,2017-10-15,Vikings,3,9,11,10,2017,4:05PM
4609,2017-8-49ersEagles,6,Sun,2017-10-15,49ers,0,0,7,3,2017,4:05PM
4610,2017-8-PanthersBuccaneers,6,Sun,2017-10-15,Panthers,7,3,0,7,2017,4:25PM
4611,2017-8-BearsSaints,6,Sun,2017-10-15,Bears,0,3,3,6,2017,4:25PM
4612,2017-8-FalconsJets,6,Sun,2017-10-15,Falcons,7,6,3,9,2017,8:30PM
4613,2017-8-ChargersPatriots,6,Mon,2017-10-16,Chargers,7,0,0,6,2017,8:30PM
4614,2017-8-RaidersBills,7,Thu,2017-10-19,Raiders,7,0,0,7,2017,8:25PM
4615,2017-8-ColtsBengals,7,Sun,2017-10-22,Colts,0,13,7,3,2017,1:00PM
4616,2017-8-TexansSeahawks,7,Sun,2017-10-22,Texans,14,7,3,14,2017,1:00PM
4617,2017-8-CowboysRedskins,7,Sun,2017-10-22,Cowboys,7,7,9,10,2017,1:00PM
4618,2017-8-SteelersLions,7,Sun,2017-10-22,Steelers,3,7,10,0,2017,1:00PM
4619,2017-8-DolphinsRavens,7,Sun,2017-10-22,Dolphins,0,0,0,0,2017,1:00PM
4620,2017-9-LionsPackers,7,Sun,2017-10-22,Lions,7,7,3,13,2017,1:00PM
4621,2017-9-FalconsPanthers,7,Sun,2017-10-22,Falcons,10,0,0,7,2017,1:00PM
4622,2017-9-RavensTitans,7,Sun,2017-10-22,Ravens,3,3,0,14,2017,1:00PM
4623,2017-9-ColtsTexans,7,Sun,2017-10-22,Colts,7,3,7,3,2017,4:05PM
4624,2017-9-BuccaneersSaints,7,Sun,2017-10-22,Buccaneers,0,3,0,7,2017,4:25PM
4625,2017-9-BroncosEagles,7,Sun,2017-10-22,Broncos,3,6,0,14,2017,4:25PM
4626,2017-9-BengalsJaguars,7,Sun,2017-10-22,Bengals,0,7,0,0,2017,4:25PM
4627,2017-9-RamsGiants,7,Sun,2017-10-22,Rams,7,20,21,3,2017,8:30PM
4628,2017-9-Cardinals49ers,7,Mon,2017-10-23,Cardinals,7,7,0,6,2017,8:30PM
4629,2017-9-RedskinsSeahawks,8,Thu,2017-10-26,Redskins,0,7,3,7,2017,8:25PM
4630,2017-9-ChiefsCowboys,8,Sun,2017-10-29,Chiefs,0,10,7,0,2017,9:30AM
4631,2017-9-RaidersDolphins,8,Sun,2017-10-29,Raiders,3,10,7,7,2017,1:00PM
4632,2017-9-BillsJets,8,Sun,2017-10-29,Bills,0,7,0,14,2017,1:00PM
4633,2017-10-DolphinsPanthers,8,Sun,2017-10-29,Dolphins,0,7,7,7,2017,1:00PM
4634,2017-10-SaintsBills,8,Sun,2017-10-29,Saints,7,10,20,10,2017,1:00PM
4635,2017-10-BengalsTitans,8,Sun,2017-10-29,Bengals,6,7,0,7,2017,1:00PM
4636,2017-10-VikingsRedskins,8,Sun,2017-10-29,Vikings,7,21,7,3,2017,1:00PM
4637,2017-10-ChargersJaguars,8,Sun,2017-10-29,Chargers,0,7,7,3,2017,1:00PM
4638,2017-10-JetsBuccaneers,8,Sun,2017-10-29,Jets,0,3,0,7,2017,4:05PM
4639,2017-10-PackersBears,8,Sun,2017-10-29,Packers,3,7,3,10,2017,4:25PM
4640,2017-10-BrownsLions,8,Sun,2017-10-29,Browns,10,0,14,0,2017,8:30PM
4641,2017-10-SteelersColts,8,Mon,2017-10-30,Steelers,0,3,6,11,2017,8:30PM
4642,2017-10-TexansRams,9,Thu,2017-11-02,Texans,0,7,0,0,2017,8:25PM
4643,2017-10-CowboysFalcons,9,Sun,2017-11-05,Cowboys,7,0,0,0,2017,1:00PM
4644,2017-10-Giants49ers,9,Sun,2017-11-05,Giants,6,7,0,8,2017,1:00PM
4645,2017-10-PatriotsBroncos,9,Sun,2017-11-05,Patriots,14,13,7,7,2017,1:00PM
4646,2017-10-SeahawksCardinals,9,Sun,2017-11-05,Seahawks,7,8,0,7,2017,1:00PM
4647,2017-11-FalconsSeahawks,9,Sun,2017-11-05,Falcons,14,10,7,3,2017,1:00PM
4648,2017-11-LionsBears,9,Sun,2017-11-05,Lions,0,21,0,6,2017,1:00PM
4649,2017-11-ChiefsGiants,9,Sun,2017-11-05,Chiefs,0,3,0,6,2017,1:00PM
4650,2017-11-BuccaneersDolphins,9,Sun,2017-11-05,Buccaneers,3,17,0,10,2017,4:05PM
4651,2017-11-RamsVikings,9,Sun,2017-11-05,Rams,7,0,0,0,2017,4:05PM
4652,2017-11-RedskinsSaints,9,Sun,2017-11-05,Redskins,10,7,7,7,2017,4:25PM
4653,2017-11-JaguarsBrowns,9,Sun,2017-11-05,Jaguars,7,3,0,9,2017,8:30PM
4654,2017-11-RavensPackers,9,Mon,2017-11-06,Ravens,0,6,7,10,2017,8:30PM
4655,2017-11-CardinalsTexans,10,Thu,2017-11-09,Cardinals,0,14,7,0,2017,8:25PM
4656,2017-11-BillsChargers,10,Sun,2017-11-12,Bills,7,0,3,14,2017,1:00PM
4657,2017-11-BengalsBroncos,10,Sun,2017-11-12,Bengals,6,7,0,7,2017,1:00PM
4658,2017-11-PatriotsRaiders,10,Sun,2017-11-12,Patriots,7,10,13,3,2017,1:00PM
4659,2017-11-EaglesCowboys,10,Sun,2017-11-12,Eagles,7,0,16,14,2017,1:00PM
4660,2017-11-TitansSteelers,10,Sun,2017-11-12,Titans,7,0,10,0,2017,1:00PM
4661,2017-12-TexansRavens,10,Sun,2017-11-12,Texans,7,3,3,3,2017,1:00PM
4662,2017-12-BuccaneersFalcons,10,Sun,2017-11-12,Buccaneers,3,3,7,7,2017,1:00PM
4663,2017-12-BearsEagles,10,Sun,2017-11-12,Bears,0,0,3,0,2017,1:00PM
4664,2017-12-DolphinsPatriots,10,Sun,2017-11-12,Dolphins,0,10,0,7,2017,4:05PM
4665,2017-12-PanthersJets,10,Sun,2017-11-12,Panthers,3,9,6,17,2017,4:25PM
4666,2017-12-BrownsBengals,10,Sun,2017-11-12,Browns,3,3,3,7,2017,4:25PM
4667,2017-12-TitansColts,10,Sun,2017-11-12,Titans,6,0,7,7,2017,8:30PM
4668,2017-12-BillsChiefs,10,Mon,2017-11-13,Bills,7,6,3,0,2017,8:30PM
4669,2017-12-Seahawks49ers,11,Thu,2017-11-16,Seahawks,0,7,7,10,2017,8:25PM
4670,2017-12-BroncosRaiders,11,Sun,2017-11-19,Broncos,0,0,0,14,2017,1:00PM
4671,2017-12-JaguarsCardinals,11,Sun,2017-11-19,Jaguars,0,3,7,14,2017,1:00PM
4672,2017-12-SaintsRams,11,Sun,2017-11-19,Saints,7,3,0,10,2017,1:00PM
4673,2017-12-PackersSteelers,11,Sun,2017-11-19,Packers,14,0,7,7,2017,1:00PM
4674,2017-12-VikingsLions,11,Sun,2017-11-19,Vikings,13,7,7,3,2017,1:00PM
4675,2017-12-ChargersCowboys,11,Sun,2017-11-19,Chargers,0,3,13,12,2017,1:00PM
4676,2017-12-GiantsRedskins,11,Sun,2017-11-19,Giants,0,3,7,0,2017,1:00PM
4677,2017-13-SteelersBengals,11,Sun,2017-11-19,Steelers,0,3,7,13,2017,1:00PM
4678,2017-13-VikingsFalcons,11,Sun,2017-11-19,Vikings,0,7,0,7,2017,4:05PM
4679,2017-13-ChiefsJets,11,Sun,2017-11-19,Chiefs,14,3,7,7,2017,4:25PM
4680,2017-13-TexansTitans,11,Sun,2017-11-19,Texans,3,7,0,3,2017,4:25PM
4681,2017-13-ColtsJaguars,11,Sun,2017-11-19,Colts,0,3,7,0,2017,8:30PM
4682,2017-13-BroncosDolphins,11,Mon,2017-11-20,Broncos,0,3,6,0,2017,8:30PM
4683,2017-13-LionsRavens,12,Thu,2017-11-23,Lions,0,0,13,7,2017,12:30PM
4684,2017-13-PatriotsBills,12,Thu,2017-11-23,Patriots,3,6,14,0,2017,4:30PM
4685,2017-13-49ersBears,12,Thu,2017-11-23,49ers,3,6,3,3,2017,8:30PM
4686,2017-13-BuccaneersPackers,12,Sun,2017-11-26,Buccaneers,7,3,0,10,2017,1:00PM
4687,2017-13-BrownsChargers,12,Sun,2017-11-26,Browns,0,7,0,3,2017,1:00PM
4688,2017-13-GiantsRaiders,12,Sun,2017-11-26,Giants,7,0,0,10,2017,1:00PM
4689,2017-13-RamsCardinals,12,Sun,2017-11-26,Rams,16,3,7,6,2017,1:00PM
4690,2017-13-PanthersSaints,12,Sun,2017-11-26,Panthers,7,7,0,7,2017,1:00PM
4691,2017-13-EaglesSeahawks,12,Sun,2017-11-26,Eagles,0,3,0,7,2017,1:00PM
4692,2017-13-RedskinsCowboys,12,Sun,2017-11-26,Redskins,0,7,0,7,2017,1:00PM
4693,2017-14-PatriotsDolphins,12,Sun,2017-11-26,Patriots,0,10,0,10,2017,4:05PM
4694,2017-14-RaidersChiefs,12,Sun,2017-11-26,Raiders,0,0,0,15,2017,4:25PM
4695,2017-14-ColtsBills,12,Sun,2017-11-26,Colts,0,0,0,7,2017,4:25PM
4696,2017-14-CowboysGiants,12,Sun,2017-11-26,Cowboys,3,7,0,20,2017,4:25PM
4697,2017-14-49ersTexans,12,Sun,2017-11-26,49ers,0,13,10,3,2017,8:30PM
4698,2017-14-LionsBuccaneers,12,Mon,2017-11-27,Lions,7,7,7,3,2017,8:30PM
4699,2017-14-VikingsPanthers,13,Thu,2017-11-30,Vikings,7,6,0,11,2017,8:25PM
4700,2017-14-BearsBengals,13,Sun,2017-12-03,Bears,6,6,7,14,2017,1:00PM
4701,2017-14-PackersBrowns,13,Sun,2017-12-03,Packers,7,0,0,14,2017,1:00PM
4702,2017-14-RedskinsChargers,13,Sun,2017-12-03,Redskins,0,6,0,7,2017,1:00PM
4703,2017-14-JetsBroncos,13,Sun,2017-12-03,Jets,0,0,0,0,2017,1:00PM
4704,2017-14-TitansCardinals,13,Sun,2017-12-03,Titans,0,7,0,0,2017,1:00PM
4705,2017-14-EaglesRams,13,Sun,2017-12-03,Eagles,14,10,7,12,2017,1:00PM
4706,2017-14-SeahawksJaguars,13,Sun,2017-12-03,Seahawks,0,0,10,14,2017,1:00PM
4707,2017-14-RavensSteelers,13,Sun,2017-12-03,Ravens,0,14,17,7,2017,1:00PM
4708,2017-14-SaintsFalcons,13,Sun,2017-12-03,Saints,3,7,7,0,2017,1:00PM
4709,2017-15-FalconsBuccaneers,13,Sun,2017-12-03,Falcons,7,10,0,7,2017,4:05PM
4710,2017-15-DolphinsBills,13,Sun,2017-12-03,Dolphins,3,3,0,10,2017,4:25PM
4711,2017-15-EaglesGiants,13,Sun,2017-12-03,Eagles,7,14,10,3,2017,4:25PM
4712,2017-15-CardinalsRedskins,13,Sun,2017-12-03,Cardinals,3,6,3,3,2017,4:25PM
4713,2017-15-BengalsVikings,13,Sun,2017-12-03,Bengals,0,0,0,7,2017,8:30PM
4714,2017-15-JetsSaints,13,Mon,2017-12-04,Jets,0,10,3,6,2017,8:30PM
4715,2017-15-PackersPanthers,14,Thu,2017-12-07,Packers,7,7,3,7,2017,8:25PM
4716,2017-15-RavensBrowns,14,Sun,2017-12-10,Ravens,3,14,10,0,2017,1:00PM
4717,2017-15-TexansJaguars,14,Sun,2017-12-10,Texans,0,0,7,0,2017,1:00PM
4718,2017-15-RamsSeahawks,14,Sun,2017-12-10,Rams,13,21,6,2,2017,1:00PM
4719,2017-15-PatriotsSteelers,14,Sun,2017-12-10,Patriots,7,3,6,11,2017,1:00PM
4720,2017-15-Titans49ers,14,Sun,2017-12-10,Titans,0,10,3,10,2017,1:00PM
4721,2017-15-CowboysRaiders,14,Sun,2017-12-10,Cowboys,3,7,7,3,2017,1:00PM
4722,2017-15-BearsLions,14,Sun,2017-12-10,Bears,0,3,0,7,2017,1:00PM
4723,2017-15-ChargersChiefs,14,Sun,2017-12-10,Chargers,0,6,7,0,2017,1:00PM
4724,2017-15-BroncosColts,14,Sun,2017-12-10,Broncos,0,7,15,3,2017,4:05PM
4725,2017-16-SteelersTexans,14,Sun,2017-12-10,Steelers,10,10,7,7,2017,4:05PM
4726,2017-16-RaidersEagles,14,Sun,2017-12-10,Raiders,0,7,3,0,2017,4:05PM
4727,2017-16-ChargersJets,14,Sun,2017-12-10,Chargers,0,7,7,0,2017,4:25PM
4728,2017-16-RamsTitans,14,Sun,2017-12-10,Rams,6,7,7,7,2017,4:25PM
4729,2017-16-BroncosRedskins,14,Sun,2017-12-10,Broncos,3,0,0,8,2017,8:30PM
4730,2017-16-BuccaneersPanthers,14,Mon,2017-12-11,Buccaneers,3,6,7,3,2017,8:30PM
4731,2017-16-FalconsSaints,15,Thu,2017-12-14,Falcons,0,0,3,10,2017,8:25PM
4732,2017-16-BillsPatriots,15,Sat,2017-12-16,Bills,3,10,3,0,2017,4:30PM
4733,2017-16-LionsBengals,15,Sat,2017-12-16,Lions,7,0,3,7,2017,8:25PM
4734,2017-16-BrownsBears,15,Sun,2017-12-17,Browns,0,3,0,0,2017,1:00PM
4735,2017-16-DolphinsChiefs,15,Sun,2017-12-17,Dolphins,3,10,0,0,2017,1:00PM
4736,2017-16-Jaguars49ers,15,Sun,2017-12-17,Jaguars,0,16,3,14,2017,1:00PM
4737,2017-16-SeahawksCowboys,15,Sun,2017-12-17,Seahawks,0,7,7,7,2017,1:00PM
4738,2017-16-GiantsCardinals,15,Sun,2017-12-17,Giants,0,0,0,0,2017,1:00PM
4739,2017-16-ColtsRavens,15,Sun,2017-12-17,Colts,0,7,6,3,2017,1:00PM
4740,2017-16-VikingsPackers,15,Sun,2017-12-17,Vikings,10,0,3,3,2017,1:00PM
4741,2017-17-BrownsSteelers,15,Sun,2017-12-17,Browns,0,14,10,0,2017,1:00PM
4742,2017-17-PackersLions,15,Sun,2017-12-17,Packers,3,0,0,8,2017,4:05PM
4743,2017-17-RedskinsGiants,15,Sun,2017-12-17,Redskins,7,3,0,0,2017,4:25PM
4744,2017-17-CowboysEagles,15,Sun,2017-12-17,Cowboys,0,0,0,6,2017,4:25PM
4745,2017-17-JetsPatriots,15,Sun,2017-12-17,Jets,3,0,0,3,2017,8:30PM
4746,2017-17-BearsVikings,15,Mon,2017-12-18,Bears,0,7,0,3,2017,8:30PM
4747,2017-17-TexansColts,16,Sat,2017-12-23,Texans,3,10,0,0,2017,4:30PM
4748,2017-17-49ersRams,16,Sat,2017-12-23,49ers,10,10,7,7,2017,8:30PM
4749,2017-17-RaidersChargers,16,Sun,2017-12-24,Raiders,0,10,0,0,2017,1:00PM
4750,2017-17-CardinalsSeahawks,16,Sun,2017-12-24,Cardinals,10,10,3,3,2017,1:00PM
4751,2017-17-ChiefsBroncos,16,Sun,2017-12-24,Chiefs,7,7,10,3,2017,1:00PM
4752,2017-17-PanthersFalcons,16,Sun,2017-12-24,Panthers,0,7,0,3,2017,1:00PM
4753,2017-17-BengalsRavens,16,Sun,2017-12-24,Bengals,7,10,7,7,2017,1:00PM
4754,2017-17-BillsDolphins,16,Sun,2017-12-24,Bills,7,3,9,3,2017,1:00PM
4755,2017-17-SaintsBuccaneers,16,Sun,2017-12-24,Saints,14,0,3,7,2017,1:00PM
4756,2017-17-JaguarsTitans,16,Sun,2017-12-24,Jaguars,0,3,0,7,2017,1:00PM
4757,2018-1-JetsLions,16,Sun,2017-12-24,Jets,7,10,31,0,2018,1:00PM
4758,2018-1-RamsRaiders,16,Sun,2017-12-24,Rams,7,3,10,13,2018,4:05PM
4759,2018-1-TexansPatriots,16,Sun,2017-12-24,Texans,3,3,7,7,2018,4:25PM
4760,2018-1-BillsRavens,16,Sun,2017-12-24,Bills,0,0,3,0,2018,4:25PM
4761,2018-1-JaguarsGiants,16,Mon,2017-12-25,Jaguars,3,10,0,7,2018,4:30PM
4762,2018-1-49ersVikings,16,Mon,2017-12-25,49ers,0,3,10,3,2018,8:30PM
4763,2018-1-BuccaneersSaints,17,Sun,2017-12-31,Buccaneers,14,17,10,7,2018,1:00PM
4764,2018-1-SteelersBrowns,17,Sun,2017-12-31,Steelers,0,7,14,0,2018,1:00PM
4765,2018-1-BengalsColts,17,Sun,2017-12-31,Bengals,3,7,7,17,2018,1:00PM
4766,2018-1-TitansDolphins,17,Sun,2017-12-31,Titans,3,0,0,17,2018,1:00PM
4767,2018-1-ChiefsChargers,17,Sun,2017-12-31,Chiefs,14,3,14,7,2018,1:00PM
4768,2018-1-SeahawksBroncos,17,Sun,2017-12-31,Seahawks,7,3,7,7,2018,1:00PM
4769,2018-1-CowboysPanthers,17,Sun,2017-12-31,Cowboys,0,0,0,8,2018,1:00PM
4770,2018-1-RedskinsCardinals,17,Sun,2017-12-31,Redskins,0,21,0,3,2018,4:25PM
4771,2018-1-BearsPackers,17,Sun,2017-12-31,Bears,7,10,3,3,2018,4:25PM
4772,2018-1-FalconsEagles,17,Sun,2017-12-31,Falcons,3,3,0,6,2018,4:25PM
4773,2018-2-SeahawksBears,17,Sun,2017-12-31,Seahawks,0,3,0,14,2018,4:25PM
4774,2018-2-PanthersFalcons,17,Sun,2017-12-31,Panthers,3,7,0,14,2018,4:25PM
4775,2018-2-TexansTitans,17,Sun,2017-12-31,Texans,0,7,3,7,2018,4:25PM
4776,2018-2-ColtsRedskins,17,Sun,2017-12-31,Colts,7,7,0,7,2018,4:25PM
4777,2018-2-ChiefsSteelers,17,Sun,2017-12-31,Chiefs,21,0,14,7,2018,4:25PM
