,Team,Clump,Estimator,params,accuracy
5452,Cardinals,5,MultinomialNB(),NA,0.6341463414634146
5453,Cardinals,5,GradientBoostingClassifier(),NA,0.5853658536585366
5454,Cardinals,6,LogisticRegression(),NA,0.5121951219512195
5455,Cardinals,6,KNeighborsClassifier(),NA,0.5609756097560976
5456,Cardinals,6,BaggingClassifier(),NA,0.5121951219512195
5457,Cardinals,6,RandomForestClassifier(),NA,0.5121951219512195
5458,Cardinals,6,ExtraTreesClassifier(),NA,0.5121951219512195
5459,Cardinals,6,DecisionTreeClassifier(),NA,0.5121951219512195
5460,Cardinals,6,AdaBoostClassifier(),NA,0.6341463414634146
5461,Cardinals,6,MultinomialNB(),NA,0.5121951219512195
5462,Cardinals,6,GradientBoostingClassifier(),NA,0.5609756097560976
5463,Cardinals,7,LogisticRegression(),NA,0.6341463414634146
5464,Cardinals,7,KNeighborsClassifier(),NA,0.6829268292682927
5465,Cardinals,7,BaggingClassifier(),NA,0.5853658536585366
5466,Cardinals,7,RandomForestClassifier(),NA,0.5609756097560976
5467,Cardinals,7,ExtraTreesClassifier(),NA,0.6097560975609756
5468,Cardinals,7,DecisionTreeClassifier(),NA,0.5853658536585366
5469,Cardinals,7,AdaBoostClassifier(),NA,0.6829268292682927
5470,Cardinals,7,MultinomialNB(),NA,0.5609756097560976
5471,Cardinals,7,GradientBoostingClassifier(),NA,0.5609756097560976
5472,Cardinals,8,LogisticRegression(),NA,0.6585365853658537
5473,Cardinals,8,KNeighborsClassifier(),NA,0.6585365853658537
5474,Cardinals,8,BaggingClassifier(),NA,0.6585365853658537
5475,Cardinals,8,RandomForestClassifier(),NA,0.6585365853658537
5476,Cardinals,8,ExtraTreesClassifier(),NA,0.6829268292682927
5477,Cardinals,8,DecisionTreeClassifier(),NA,0.7073170731707317
5478,Cardinals,8,AdaBoostClassifier(),NA,0.3902439024390244
5479,Cardinals,8,MultinomialNB(),NA,0.6097560975609756
5480,Cardinals,8,GradientBoostingClassifier(),NA,0.6829268292682927
5481,Cardinals,9,LogisticRegression(),NA,0.7560975609756098
5482,Cardinals,9,KNeighborsClassifier(),NA,0.6097560975609756
5483,Cardinals,9,BaggingClassifier(),NA,0.6341463414634146
5484,Cardinals,9,RandomForestClassifier(),NA,0.7073170731707317
5485,Cardinals,9,ExtraTreesClassifier(),NA,0.6097560975609756
5486,Cardinals,9,DecisionTreeClassifier(),NA,0.5853658536585366
5487,Cardinals,9,AdaBoostClassifier(),NA,0.7073170731707317
5488,Cardinals,9,MultinomialNB(),NA,0.7317073170731707
5489,Cardinals,9,GradientBoostingClassifier(),NA,0.6829268292682927
5490,Cardinals,10,LogisticRegression(),NA,0.8048780487804879
5491,Cardinals,10,KNeighborsClassifier(),NA,0.6585365853658537
5492,Cardinals,10,BaggingClassifier(),NA,0.7804878048780488
5493,Cardinals,10,RandomForestClassifier(),NA,0.7804878048780488
5494,Cardinals,10,ExtraTreesClassifier(),NA,0.7560975609756098
5495,Cardinals,10,DecisionTreeClassifier(),NA,0.7073170731707317
5496,Cardinals,10,AdaBoostClassifier(),NA,0.7317073170731707
5497,Cardinals,10,MultinomialNB(),NA,0.6829268292682927
5498,Cardinals,10,GradientBoostingClassifier(),NA,0.7317073170731707
5499,Cardinals,11,LogisticRegression(),NA,0.7317073170731707
5500,Cardinals,11,KNeighborsClassifier(),NA,0.6585365853658537
5501,Cardinals,11,BaggingClassifier(),NA,0.6585365853658537
5502,Cardinals,11,RandomForestClassifier(),NA,0.7073170731707317
5503,Cardinals,11,ExtraTreesClassifier(),NA,0.7073170731707317
5504,Cardinals,11,DecisionTreeClassifier(),NA,0.7073170731707317
5505,Cardinals,11,AdaBoostClassifier(),NA,0.6341463414634146
5506,Cardinals,11,MultinomialNB(),NA,0.7317073170731707
5507,Cardinals,11,GradientBoostingClassifier(),NA,0.6829268292682927
5508,Cardinals,12,LogisticRegression(),NA,0.8536585365853658
5509,Cardinals,12,KNeighborsClassifier(),NA,0.6585365853658537
5510,Cardinals,12,BaggingClassifier(),NA,0.7560975609756098
5511,Cardinals,12,RandomForestClassifier(),NA,0.7804878048780488
5512,Cardinals,12,ExtraTreesClassifier(),NA,0.7560975609756098
5513,Cardinals,12,DecisionTreeClassifier(),NA,0.7317073170731707
5514,Cardinals,12,AdaBoostClassifier(),NA,0.7804878048780488
5515,Cardinals,12,MultinomialNB(),NA,0.7804878048780488
5516,Cardinals,12,GradientBoostingClassifier(),NA,0.8536585365853658
5517,Cardinals,13,LogisticRegression(),NA,0.7073170731707317
5518,Cardinals,13,KNeighborsClassifier(),NA,0.6341463414634146
5519,Cardinals,13,BaggingClassifier(),NA,0.6829268292682927
5520,Cardinals,13,RandomForestClassifier(),NA,0.6829268292682927
5521,Cardinals,13,ExtraTreesClassifier(),NA,0.7073170731707317
5522,Cardinals,13,DecisionTreeClassifier(),NA,0.6829268292682927
5523,Cardinals,13,AdaBoostClassifier(),NA,0.5365853658536586
