,Team,Clump,Estimator,params,accuracy,HV
4552,Colts,10,MultinomialNB(),,0.7045454545454546,V
4553,Colts,10,GradientBoostingClassifier(),,0.7045454545454546,V
4554,Colts,11,LogisticRegression(),,0.7272727272727273,V
4555,Colts,11,KNeighborsClassifier(),,0.6363636363636364,V
4556,Colts,11,BaggingClassifier(),,0.6818181818181818,V
4557,Colts,11,RandomForestClassifier(),,0.6818181818181818,V
4558,Colts,11,ExtraTreesClassifier(),,0.6363636363636364,V
4559,Colts,11,DecisionTreeClassifier(),,0.6363636363636364,V
4560,Colts,11,AdaBoostClassifier(),,0.5909090909090909,V
4561,Colts,11,MultinomialNB(),,0.7045454545454546,V
4562,Colts,11,GradientBoostingClassifier(),,0.6818181818181818,V
4563,Colts,12,LogisticRegression(),,0.75,V
4564,Colts,12,KNeighborsClassifier(),,0.5909090909090909,V
4565,Colts,12,BaggingClassifier(),,0.6818181818181818,V
4566,Colts,12,RandomForestClassifier(),,0.6363636363636364,V
4567,Colts,12,ExtraTreesClassifier(),,0.6363636363636364,V
4568,Colts,12,DecisionTreeClassifier(),,0.6136363636363636,V
4569,Colts,12,AdaBoostClassifier(),,0.6363636363636364,V
4570,Colts,12,MultinomialNB(),,0.7272727272727273,V
4571,Colts,12,GradientBoostingClassifier(),,0.6363636363636364,V
4572,Colts,13,LogisticRegression(),,0.6818181818181818,V
4573,Colts,13,KNeighborsClassifier(),,0.5227272727272727,V
4574,Colts,13,BaggingClassifier(),,0.7045454545454546,V
4575,Colts,13,RandomForestClassifier(),,0.6590909090909091,V
4576,Colts,13,ExtraTreesClassifier(),,0.6818181818181818,V
4577,Colts,13,DecisionTreeClassifier(),,0.6363636363636364,V
4578,Colts,13,AdaBoostClassifier(),,0.5681818181818182,V
4579,Colts,13,MultinomialNB(),,0.75,V
4580,Colts,13,GradientBoostingClassifier(),,0.6363636363636364,V
4581,Colts,14,LogisticRegression(),,0.75,V
4582,Colts,14,KNeighborsClassifier(),,0.7045454545454546,V
4583,Colts,14,BaggingClassifier(),,0.7045454545454546,V
4584,Colts,14,RandomForestClassifier(),,0.6363636363636364,V
4585,Colts,14,ExtraTreesClassifier(),,0.6590909090909091,V
4586,Colts,14,DecisionTreeClassifier(),,0.6363636363636364,V
4587,Colts,14,AdaBoostClassifier(),,0.7045454545454546,V
4588,Colts,14,MultinomialNB(),,0.7272727272727273,V
4589,Colts,14,GradientBoostingClassifier(),,0.6818181818181818,V
4590,Panthers,0,LogisticRegression(),,0.7142857142857143,V
4591,Panthers,0,KNeighborsClassifier(),,0.6666666666666666,V
4592,Panthers,0,BaggingClassifier(),,0.6666666666666666,V
4593,Panthers,0,RandomForestClassifier(),,0.6666666666666666,V
4594,Panthers,0,ExtraTreesClassifier(),,0.6666666666666666,V
4595,Panthers,0,DecisionTreeClassifier(),,0.6666666666666666,V
4596,Panthers,0,AdaBoostClassifier(),,0.6666666666666666,V
4597,Panthers,0,MultinomialNB(),,0.7142857142857143,V
4598,Panthers,0,GradientBoostingClassifier(),,0.6666666666666666,V
4599,Panthers,1,LogisticRegression(),,0.7380952380952381,V
4600,Panthers,1,KNeighborsClassifier(),,0.5952380952380952,V
4601,Panthers,1,BaggingClassifier(),,0.7380952380952381,V
4602,Panthers,1,RandomForestClassifier(),,0.7380952380952381,V
4603,Panthers,1,ExtraTreesClassifier(),,0.7380952380952381,V
4604,Panthers,1,DecisionTreeClassifier(),,0.7380952380952381,V
4605,Panthers,1,AdaBoostClassifier(),,0.7380952380952381,V
4606,Panthers,1,MultinomialNB(),,0.7380952380952381,V
4607,Panthers,1,GradientBoostingClassifier(),,0.7380952380952381,V
4608,Panthers,2,LogisticRegression(),,0.7142857142857143,V
4609,Panthers,2,KNeighborsClassifier(),,0.6904761904761905,V
4610,Panthers,2,BaggingClassifier(),,0.7142857142857143,V
4611,Panthers,2,RandomForestClassifier(),,0.7142857142857143,V
4612,Panthers,2,ExtraTreesClassifier(),,0.7142857142857143,V
4613,Panthers,2,DecisionTreeClassifier(),,0.7142857142857143,V
4614,Panthers,2,AdaBoostClassifier(),,0.7142857142857143,V
4615,Panthers,2,MultinomialNB(),,0.7142857142857143,V
4616,Panthers,2,GradientBoostingClassifier(),,0.7142857142857143,V
4617,Panthers,3,LogisticRegression(),,0.4761904761904761,V
4618,Panthers,3,KNeighborsClassifier(),,0.4761904761904761,V
4619,Panthers,3,BaggingClassifier(),,0.4285714285714285,V
4620,Panthers,3,RandomForestClassifier(),,0.4761904761904761,V
4621,Panthers,3,ExtraTreesClassifier(),,0.4285714285714285,V
4622,Panthers,3,DecisionTreeClassifier(),,0.4285714285714285,V
4623,Panthers,3,AdaBoostClassifier(),,0.4761904761904761,V
4624,Panthers,3,MultinomialNB(),,0.4285714285714285,V
4625,Panthers,3,GradientBoostingClassifier(),,0.4761904761904761,V
4626,Panthers,4,LogisticRegression(),,0.7380952380952381,V
4627,Panthers,4,KNeighborsClassifier(),,0.7857142857142857,V
4628,Panthers,4,BaggingClassifier(),,0.7619047619047619,V
4629,Panthers,4,RandomForestClassifier(),,0.7619047619047619,V
4630,Panthers,4,ExtraTreesClassifier(),,0.7619047619047619,V
4631,Panthers,4,DecisionTreeClassifier(),,0.7619047619047619,V
4632,Panthers,4,AdaBoostClassifier(),,0.7619047619047619,V
4633,Panthers,4,MultinomialNB(),,0.7380952380952381,V
4634,Panthers,4,GradientBoostingClassifier(),,0.7619047619047619,V
4635,Panthers,5,LogisticRegression(),,0.7380952380952381,V
4636,Panthers,5,KNeighborsClassifier(),,0.5952380952380952,V
4637,Panthers,5,BaggingClassifier(),,0.6904761904761905,V
4638,Panthers,5,RandomForestClassifier(),,0.6666666666666666,V
4639,Panthers,5,ExtraTreesClassifier(),,0.7142857142857143,V
4640,Panthers,5,DecisionTreeClassifier(),,0.7142857142857143,V
4641,Panthers,5,AdaBoostClassifier(),,0.7142857142857143,V
4642,Panthers,5,MultinomialNB(),,0.7142857142857143,V
4643,Panthers,5,GradientBoostingClassifier(),,0.7380952380952381,V
4644,Panthers,6,LogisticRegression(),,0.5952380952380952,V
4645,Panthers,6,KNeighborsClassifier(),,0.6904761904761905,V
4646,Panthers,6,BaggingClassifier(),,0.6666666666666666,V
4647,Panthers,6,RandomForestClassifier(),,0.6904761904761905,V
4648,Panthers,6,ExtraTreesClassifier(),,0.6428571428571429,V
4649,Panthers,6,DecisionTreeClassifier(),,0.6190476190476191,V
4650,Panthers,6,AdaBoostClassifier(),,0.5238095238095238,V
4651,Panthers,6,MultinomialNB(),,0.5952380952380952,V
4652,Panthers,6,GradientBoostingClassifier(),,0.6428571428571429,V
4653,Panthers,7,LogisticRegression(),,0.7380952380952381,V
4654,Panthers,7,KNeighborsClassifier(),,0.6666666666666666,V
4655,Panthers,7,BaggingClassifier(),,0.7142857142857143,V
4656,Panthers,7,RandomForestClassifier(),,0.7142857142857143,V
4657,Panthers,7,ExtraTreesClassifier(),,0.7380952380952381,V
4658,Panthers,7,DecisionTreeClassifier(),,0.7380952380952381,V
4659,Panthers,7,AdaBoostClassifier(),,0.6904761904761905,V
4660,Panthers,7,MultinomialNB(),,0.7380952380952381,V
4661,Panthers,7,GradientBoostingClassifier(),,0.7142857142857143,V
4662,Panthers,8,LogisticRegression(),,0.6904761904761905,V
4663,Panthers,8,KNeighborsClassifier(),,0.6666666666666666,V
4664,Panthers,8,BaggingClassifier(),,0.6666666666666666,V
4665,Panthers,8,RandomForestClassifier(),,0.6904761904761905,V
4666,Panthers,8,ExtraTreesClassifier(),,0.6904761904761905,V
4667,Panthers,8,DecisionTreeClassifier(),,0.5952380952380952,V
4668,Panthers,8,AdaBoostClassifier(),,0.6904761904761905,V
4669,Panthers,8,MultinomialNB(),,0.7380952380952381,V
4670,Panthers,8,GradientBoostingClassifier(),,0.6904761904761905,V
4671,Panthers,9,LogisticRegression(),,0.7142857142857143,V
4672,Panthers,9,KNeighborsClassifier(),,0.6428571428571429,V
4673,Panthers,9,BaggingClassifier(),,0.6190476190476191,V
4674,Panthers,9,RandomForestClassifier(),,0.7142857142857143,V
4675,Panthers,9,ExtraTreesClassifier(),,0.7380952380952381,V
4676,Panthers,9,DecisionTreeClassifier(),,0.7380952380952381,V
4677,Panthers,9,AdaBoostClassifier(),,0.6428571428571429,V
4678,Panthers,9,MultinomialNB(),,0.7380952380952381,V
4679,Panthers,9,GradientBoostingClassifier(),,0.7380952380952381,V
4680,Panthers,10,LogisticRegression(),,0.7857142857142857,V
4681,Panthers,10,KNeighborsClassifier(),,0.7142857142857143,V
4682,Panthers,10,BaggingClassifier(),,0.6904761904761905,V
4683,Panthers,10,RandomForestClassifier(),,0.7380952380952381,V
4684,Panthers,10,ExtraTreesClassifier(),,0.7380952380952381,V
4685,Panthers,10,DecisionTreeClassifier(),,0.7142857142857143,V
4686,Panthers,10,AdaBoostClassifier(),,0.6904761904761905,V
4687,Panthers,10,MultinomialNB(),,0.7857142857142857,V
4688,Panthers,10,GradientBoostingClassifier(),,0.7619047619047619,V
4689,Panthers,11,LogisticRegression(),,0.7142857142857143,V
4690,Panthers,11,KNeighborsClassifier(),,0.6904761904761905,V
4691,Panthers,11,BaggingClassifier(),,0.6904761904761905,V
4692,Panthers,11,RandomForestClassifier(),,0.6190476190476191,V
4693,Panthers,11,ExtraTreesClassifier(),,0.7142857142857143,V
4694,Panthers,11,DecisionTreeClassifier(),,0.6666666666666666,V
4695,Panthers,11,AdaBoostClassifier(),,0.7142857142857143,V
4696,Panthers,11,MultinomialNB(),,0.6666666666666666,V
4697,Panthers,11,GradientBoostingClassifier(),,0.7142857142857143,V
4698,Panthers,12,LogisticRegression(),,0.7380952380952381,V
4699,Panthers,12,KNeighborsClassifier(),,0.6428571428571429,V
4700,Panthers,12,BaggingClassifier(),,0.7142857142857143,V
4701,Panthers,12,RandomForestClassifier(),,0.6904761904761905,V
4702,Panthers,12,ExtraTreesClassifier(),,0.7380952380952381,V
4703,Panthers,12,DecisionTreeClassifier(),,0.6904761904761905,V
4704,Panthers,12,AdaBoostClassifier(),,0.6904761904761905,V
4705,Panthers,12,MultinomialNB(),,0.7619047619047619,V
4706,Panthers,12,GradientBoostingClassifier(),,0.7142857142857143,V
4707,Panthers,13,LogisticRegression(),,0.7857142857142857,V
4708,Panthers,13,KNeighborsClassifier(),,0.5476190476190477,V
4709,Panthers,13,BaggingClassifier(),,0.7857142857142857,V
4710,Panthers,13,RandomForestClassifier(),,0.7619047619047619,V
4711,Panthers,13,ExtraTreesClassifier(),,0.7619047619047619,V
4712,Panthers,13,DecisionTreeClassifier(),,0.7142857142857143,V
4713,Panthers,13,AdaBoostClassifier(),,0.6190476190476191,V
4714,Panthers,13,MultinomialNB(),,0.7857142857142857,V
4715,Panthers,13,GradientBoostingClassifier(),,0.7619047619047619,V
4716,Panthers,14,LogisticRegression(),,0.8333333333333334,V
4717,Panthers,14,KNeighborsClassifier(),,0.5952380952380952,V
4718,Panthers,14,BaggingClassifier(),,0.7380952380952381,V
4719,Panthers,14,RandomForestClassifier(),,0.8095238095238095,V
4720,Panthers,14,ExtraTreesClassifier(),,0.7857142857142857,V
4721,Panthers,14,DecisionTreeClassifier(),,0.7619047619047619,V
4722,Panthers,14,AdaBoostClassifier(),,0.6428571428571429,V
4723,Panthers,14,MultinomialNB(),,0.8571428571428571,V
4724,Panthers,14,GradientBoostingClassifier(),,0.8095238095238095,V
4725,49ers,0,LogisticRegression(),,0.5952380952380952,V
4726,49ers,0,KNeighborsClassifier(),,0.5,V
4727,49ers,0,BaggingClassifier(),,0.5952380952380952,V
4728,49ers,0,RandomForestClassifier(),,0.5952380952380952,V
4729,49ers,0,ExtraTreesClassifier(),,0.5952380952380952,V
4730,49ers,0,DecisionTreeClassifier(),,0.5952380952380952,V
4731,49ers,0,AdaBoostClassifier(),,0.5952380952380952,V
4732,49ers,0,MultinomialNB(),,0.5952380952380952,V
4733,49ers,0,GradientBoostingClassifier(),,0.5952380952380952,V
4734,49ers,1,LogisticRegression(),,0.4761904761904761,V
4735,49ers,1,KNeighborsClassifier(),,0.5,V
4736,49ers,1,BaggingClassifier(),,0.4761904761904761,V
4737,49ers,1,RandomForestClassifier(),,0.4761904761904761,V
4738,49ers,1,ExtraTreesClassifier(),,0.4761904761904761,V
4739,49ers,1,DecisionTreeClassifier(),,0.4761904761904761,V
4740,49ers,1,AdaBoostClassifier(),,0.4761904761904761,V
4741,49ers,1,MultinomialNB(),,0.4761904761904761,V
4742,49ers,1,GradientBoostingClassifier(),,0.4761904761904761,V
4743,49ers,2,LogisticRegression(),,0.6428571428571429,V
4744,49ers,2,KNeighborsClassifier(),,0.6904761904761905,V
4745,49ers,2,BaggingClassifier(),,0.6428571428571429,V
4746,49ers,2,RandomForestClassifier(),,0.6428571428571429,V
4747,49ers,2,ExtraTreesClassifier(),,0.6428571428571429,V
4748,49ers,2,DecisionTreeClassifier(),,0.6428571428571429,V
4749,49ers,2,AdaBoostClassifier(),,0.6428571428571429,V
4750,49ers,2,MultinomialNB(),,0.6428571428571429,V
4751,49ers,2,GradientBoostingClassifier(),,0.6428571428571429,V
4752,49ers,3,LogisticRegression(),,0.5714285714285714,V
4753,49ers,3,KNeighborsClassifier(),,0.5714285714285714,V
4754,49ers,3,BaggingClassifier(),,0.5714285714285714,V
4755,49ers,3,RandomForestClassifier(),,0.5714285714285714,V
4756,49ers,3,ExtraTreesClassifier(),,0.5714285714285714,V
4757,49ers,3,DecisionTreeClassifier(),,0.5714285714285714,V
4758,49ers,3,AdaBoostClassifier(),,0.5714285714285714,V
4759,49ers,3,MultinomialNB(),,0.5714285714285714,V
4760,49ers,3,GradientBoostingClassifier(),,0.5714285714285714,V
4761,49ers,4,LogisticRegression(),,0.4523809523809524,V
4762,49ers,4,KNeighborsClassifier(),,0.5238095238095238,V
4763,49ers,4,BaggingClassifier(),,0.4761904761904761,V
4764,49ers,4,RandomForestClassifier(),,0.4523809523809524,V
4765,49ers,4,ExtraTreesClassifier(),,0.4761904761904761,V
4766,49ers,4,DecisionTreeClassifier(),,0.4523809523809524,V
4767,49ers,4,AdaBoostClassifier(),,0.3809523809523809,V
4768,49ers,4,MultinomialNB(),,0.5476190476190477,V
4769,49ers,4,GradientBoostingClassifier(),,0.4761904761904761,V
4770,49ers,5,LogisticRegression(),,0.5714285714285714,V
4771,49ers,5,KNeighborsClassifier(),,0.5952380952380952,V
4772,49ers,5,BaggingClassifier(),,0.5952380952380952,V
4773,49ers,5,RandomForestClassifier(),,0.6190476190476191,V
4774,49ers,5,ExtraTreesClassifier(),,0.6190476190476191,V
4775,49ers,5,DecisionTreeClassifier(),,0.5952380952380952,V
4776,49ers,5,AdaBoostClassifier(),,0.5238095238095238,V
4777,49ers,5,MultinomialNB(),,0.5476190476190477,V
4778,49ers,5,GradientBoostingClassifier(),,0.5952380952380952,V
4779,49ers,6,LogisticRegression(),,0.7619047619047619,V
4780,49ers,6,KNeighborsClassifier(),,0.6428571428571429,V
4781,49ers,6,BaggingClassifier(),,0.7619047619047619,V
4782,49ers,6,RandomForestClassifier(),,0.7619047619047619,V
4783,49ers,6,ExtraTreesClassifier(),,0.7142857142857143,V
4784,49ers,6,DecisionTreeClassifier(),,0.7142857142857143,V
4785,49ers,6,AdaBoostClassifier(),,0.6904761904761905,V
4786,49ers,6,MultinomialNB(),,0.7857142857142857,V
4787,49ers,6,GradientBoostingClassifier(),,0.7857142857142857,V
4788,49ers,7,LogisticRegression(),,0.6428571428571429,V
4789,49ers,7,KNeighborsClassifier(),,0.6666666666666666,V
4790,49ers,7,BaggingClassifier(),,0.5952380952380952,V
4791,49ers,7,RandomForestClassifier(),,0.6190476190476191,V
4792,49ers,7,ExtraTreesClassifier(),,0.5952380952380952,V
4793,49ers,7,DecisionTreeClassifier(),,0.5714285714285714,V
4794,49ers,7,AdaBoostClassifier(),,0.5952380952380952,V
4795,49ers,7,MultinomialNB(),,0.6666666666666666,V
4796,49ers,7,GradientBoostingClassifier(),,0.6428571428571429,V
4797,49ers,8,LogisticRegression(),,0.6904761904761905,V
4798,49ers,8,KNeighborsClassifier(),,0.4761904761904761,V
4799,49ers,8,BaggingClassifier(),,0.5714285714285714,V
4800,49ers,8,RandomForestClassifier(),,0.5714285714285714,V
4801,49ers,8,ExtraTreesClassifier(),,0.5476190476190477,V
4802,49ers,8,DecisionTreeClassifier(),,0.5476190476190477,V
4803,49ers,8,AdaBoostClassifier(),,0.5476190476190477,V
4804,49ers,8,MultinomialNB(),,0.5714285714285714,V
4805,49ers,8,GradientBoostingClassifier(),,0.5714285714285714,V
4806,49ers,9,LogisticRegression(),,0.5714285714285714,V
4807,49ers,9,KNeighborsClassifier(),,0.5238095238095238,V
4808,49ers,9,BaggingClassifier(),,0.5,V
4809,49ers,9,RandomForestClassifier(),,0.5238095238095238,V
4810,49ers,9,ExtraTreesClassifier(),,0.5476190476190477,V
4811,49ers,9,DecisionTreeClassifier(),,0.5476190476190477,V
4812,49ers,9,AdaBoostClassifier(),,0.5476190476190477,V
4813,49ers,9,MultinomialNB(),,0.5476190476190477,V
4814,49ers,9,GradientBoostingClassifier(),,0.5238095238095238,V
4815,49ers,10,LogisticRegression(),,0.6190476190476191,V
4816,49ers,10,KNeighborsClassifier(),,0.5238095238095238,V
4817,49ers,10,BaggingClassifier(),,0.5952380952380952,V
4818,49ers,10,RandomForestClassifier(),,0.6190476190476191,V
4819,49ers,10,ExtraTreesClassifier(),,0.6190476190476191,V
4820,49ers,10,DecisionTreeClassifier(),,0.5238095238095238,V
4821,49ers,10,AdaBoostClassifier(),,0.5,V
4822,49ers,10,MultinomialNB(),,0.5952380952380952,V
4823,49ers,10,GradientBoostingClassifier(),,0.6666666666666666,V
4824,49ers,11,LogisticRegression(),,0.7619047619047619,V
4825,49ers,11,KNeighborsClassifier(),,0.6666666666666666,V
4826,49ers,11,BaggingClassifier(),,0.7142857142857143,V
4827,49ers,11,RandomForestClassifier(),,0.6666666666666666,V
4828,49ers,11,ExtraTreesClassifier(),,0.6428571428571429,V
4829,49ers,11,DecisionTreeClassifier(),,0.6904761904761905,V
4830,49ers,11,AdaBoostClassifier(),,0.6428571428571429,V
4831,49ers,11,MultinomialNB(),,0.7142857142857143,V
4832,49ers,11,GradientBoostingClassifier(),,0.7380952380952381,V
4833,49ers,12,LogisticRegression(),,0.6428571428571429,V
4834,49ers,12,KNeighborsClassifier(),,0.4761904761904761,V
4835,49ers,12,BaggingClassifier(),,0.5476190476190477,V
4836,49ers,12,RandomForestClassifier(),,0.5,V
4837,49ers,12,ExtraTreesClassifier(),,0.5238095238095238,V
4838,49ers,12,DecisionTreeClassifier(),,0.5476190476190477,V
4839,49ers,12,AdaBoostClassifier(),,0.4047619047619047,V
4840,49ers,12,MultinomialNB(),,0.5952380952380952,V
4841,49ers,12,GradientBoostingClassifier(),,0.5238095238095238,V
4842,49ers,13,LogisticRegression(),,0.6666666666666666,V
4843,49ers,13,KNeighborsClassifier(),,0.5952380952380952,V
4844,49ers,13,BaggingClassifier(),,0.5714285714285714,V
4845,49ers,13,RandomForestClassifier(),,0.6190476190476191,V
4846,49ers,13,ExtraTreesClassifier(),,0.5952380952380952,V
4847,49ers,13,DecisionTreeClassifier(),,0.5238095238095238,V
4848,49ers,13,AdaBoostClassifier(),,0.5476190476190477,V
4849,49ers,13,MultinomialNB(),,0.6428571428571429,V
4850,49ers,13,GradientBoostingClassifier(),,0.5952380952380952,V
4851,49ers,14,LogisticRegression(),,0.6666666666666666,V
4852,49ers,14,KNeighborsClassifier(),,0.5952380952380952,V
4853,49ers,14,BaggingClassifier(),,0.6190476190476191,V
4854,49ers,14,RandomForestClassifier(),,0.5952380952380952,V
4855,49ers,14,ExtraTreesClassifier(),,0.5952380952380952,V
4856,49ers,14,DecisionTreeClassifier(),,0.5238095238095238,V
4857,49ers,14,AdaBoostClassifier(),,0.5238095238095238,V
4858,49ers,14,MultinomialNB(),,0.6666666666666666,V
4859,49ers,14,GradientBoostingClassifier(),,0.6666666666666666,V
4860,Ravens,0,LogisticRegression(),,0.7333333333333333,V
4861,Ravens,0,KNeighborsClassifier(),,0.7333333333333333,V
4862,Ravens,0,BaggingClassifier(),,0.7333333333333333,V
4863,Ravens,0,RandomForestClassifier(),,0.7333333333333333,V
4864,Ravens,0,ExtraTreesClassifier(),,0.7333333333333333,V
4865,Ravens,0,DecisionTreeClassifier(),,0.7333333333333333,V
4866,Ravens,0,AdaBoostClassifier(),,0.7333333333333333,V
4867,Ravens,0,MultinomialNB(),,0.7333333333333333,V
4868,Ravens,0,GradientBoostingClassifier(),,0.7333333333333333,V
4869,Ravens,1,LogisticRegression(),,0.7111111111111111,V
4870,Ravens,1,KNeighborsClassifier(),,0.7111111111111111,V
4871,Ravens,1,BaggingClassifier(),,0.7111111111111111,V
4872,Ravens,1,RandomForestClassifier(),,0.7111111111111111,V
4873,Ravens,1,ExtraTreesClassifier(),,0.7111111111111111,V
4874,Ravens,1,DecisionTreeClassifier(),,0.7111111111111111,V
4875,Ravens,1,AdaBoostClassifier(),,0.7111111111111111,V
4876,Ravens,1,MultinomialNB(),,0.7111111111111111,V
4877,Ravens,1,GradientBoostingClassifier(),,0.7111111111111111,V
4878,Ravens,2,LogisticRegression(),,0.5111111111111111,V
4879,Ravens,2,KNeighborsClassifier(),,0.5333333333333333,V
4880,Ravens,2,BaggingClassifier(),,0.5111111111111111,V
4881,Ravens,2,RandomForestClassifier(),,0.5111111111111111,V
4882,Ravens,2,ExtraTreesClassifier(),,0.5111111111111111,V
4883,Ravens,2,DecisionTreeClassifier(),,0.5111111111111111,V
4884,Ravens,2,AdaBoostClassifier(),,0.5111111111111111,V
4885,Ravens,2,MultinomialNB(),,0.5111111111111111,V
4886,Ravens,2,GradientBoostingClassifier(),,0.5111111111111111,V
4887,Ravens,3,LogisticRegression(),,0.5111111111111111,V
4888,Ravens,3,KNeighborsClassifier(),,0.5111111111111111,V
4889,Ravens,3,BaggingClassifier(),,0.5111111111111111,V
4890,Ravens,3,RandomForestClassifier(),,0.5111111111111111,V
4891,Ravens,3,ExtraTreesClassifier(),,0.5111111111111111,V
4892,Ravens,3,DecisionTreeClassifier(),,0.5111111111111111,V
4893,Ravens,3,AdaBoostClassifier(),,0.5111111111111111,V
4894,Ravens,3,MultinomialNB(),,0.5111111111111111,V
4895,Ravens,3,GradientBoostingClassifier(),,0.5111111111111111,V
4896,Ravens,4,LogisticRegression(),,0.7555555555555555,V
4897,Ravens,4,KNeighborsClassifier(),,0.7333333333333333,V
4898,Ravens,4,BaggingClassifier(),,0.6444444444444445,V
4899,Ravens,4,RandomForestClassifier(),,0.7333333333333333,V
4900,Ravens,4,ExtraTreesClassifier(),,0.7333333333333333,V
4901,Ravens,4,DecisionTreeClassifier(),,0.7777777777777778,V
4902,Ravens,4,AdaBoostClassifier(),,0.8,V
4903,Ravens,4,MultinomialNB(),,0.7333333333333333,V
4904,Ravens,4,GradientBoostingClassifier(),,0.7333333333333333,V
4905,Ravens,5,LogisticRegression(),,0.6666666666666666,V
4906,Ravens,5,KNeighborsClassifier(),,0.5777777777777777,V
4907,Ravens,5,BaggingClassifier(),,0.6444444444444445,V
4908,Ravens,5,RandomForestClassifier(),,0.6888888888888889,V
4909,Ravens,5,ExtraTreesClassifier(),,0.6666666666666666,V
4910,Ravens,5,DecisionTreeClassifier(),,0.6888888888888889,V
4911,Ravens,5,AdaBoostClassifier(),,0.6666666666666666,V
4912,Ravens,5,MultinomialNB(),,0.6,V
4913,Ravens,5,GradientBoostingClassifier(),,0.6888888888888889,V
4914,Ravens,6,LogisticRegression(),,0.6,V
4915,Ravens,6,KNeighborsClassifier(),,0.4888888888888889,V
4916,Ravens,6,BaggingClassifier(),,0.6,V
4917,Ravens,6,RandomForestClassifier(),,0.6,V
4918,Ravens,6,ExtraTreesClassifier(),,0.6222222222222222,V
4919,Ravens,6,DecisionTreeClassifier(),,0.6,V
4920,Ravens,6,AdaBoostClassifier(),,0.6666666666666666,V
4921,Ravens,6,MultinomialNB(),,0.6,V
4922,Ravens,6,GradientBoostingClassifier(),,0.6,V
4923,Ravens,7,LogisticRegression(),,0.6666666666666666,V
4924,Ravens,7,KNeighborsClassifier(),,0.7111111111111111,V
4925,Ravens,7,BaggingClassifier(),,0.6666666666666666,V
4926,Ravens,7,RandomForestClassifier(),,0.6,V
4927,Ravens,7,ExtraTreesClassifier(),,0.6444444444444445,V
4928,Ravens,7,DecisionTreeClassifier(),,0.6,V
4929,Ravens,7,AdaBoostClassifier(),,0.6666666666666666,V
4930,Ravens,7,MultinomialNB(),,0.6222222222222222,V
4931,Ravens,7,GradientBoostingClassifier(),,0.6444444444444445,V
4932,Ravens,8,LogisticRegression(),,0.7555555555555555,V
4933,Ravens,8,KNeighborsClassifier(),,0.6666666666666666,V
4934,Ravens,8,BaggingClassifier(),,0.6222222222222222,V
4935,Ravens,8,RandomForestClassifier(),,0.6222222222222222,V
4936,Ravens,8,ExtraTreesClassifier(),,0.6444444444444445,V
4937,Ravens,8,DecisionTreeClassifier(),,0.6444444444444445,V
4938,Ravens,8,AdaBoostClassifier(),,0.7333333333333333,V
4939,Ravens,8,MultinomialNB(),,0.6888888888888889,V
4940,Ravens,8,GradientBoostingClassifier(),,0.6444444444444445,V
4941,Ravens,9,LogisticRegression(),,0.6444444444444445,V
4942,Ravens,9,KNeighborsClassifier(),,0.6,V
4943,Ravens,9,BaggingClassifier(),,0.6222222222222222,V
4944,Ravens,9,RandomForestClassifier(),,0.6222222222222222,V
4945,Ravens,9,ExtraTreesClassifier(),,0.6444444444444445,V
4946,Ravens,9,DecisionTreeClassifier(),,0.6444444444444445,V
4947,Ravens,9,AdaBoostClassifier(),,0.6888888888888889,V
4948,Ravens,9,MultinomialNB(),,0.6888888888888889,V
4949,Ravens,9,GradientBoostingClassifier(),,0.6888888888888889,V
4950,Ravens,10,LogisticRegression(),,0.8,V
4951,Ravens,10,KNeighborsClassifier(),,0.5777777777777777,V
4952,Ravens,10,BaggingClassifier(),,0.7111111111111111,V
4953,Ravens,10,RandomForestClassifier(),,0.7333333333333333,V
4954,Ravens,10,ExtraTreesClassifier(),,0.7333333333333333,V
4955,Ravens,10,DecisionTreeClassifier(),,0.7777777777777778,V
4956,Ravens,10,AdaBoostClassifier(),,0.6888888888888889,V
4957,Ravens,10,MultinomialNB(),,0.7333333333333333,V
4958,Ravens,10,GradientBoostingClassifier(),,0.7111111111111111,V
4959,Ravens,11,LogisticRegression(),,0.6666666666666666,V
4960,Ravens,11,KNeighborsClassifier(),,0.6,V
4961,Ravens,11,BaggingClassifier(),,0.7333333333333333,V
4962,Ravens,11,RandomForestClassifier(),,0.6888888888888889,V
4963,Ravens,11,ExtraTreesClassifier(),,0.7111111111111111,V
4964,Ravens,11,DecisionTreeClassifier(),,0.6444444444444445,V
4965,Ravens,11,AdaBoostClassifier(),,0.7111111111111111,V
4966,Ravens,11,MultinomialNB(),,0.6888888888888889,V
4967,Ravens,11,GradientBoostingClassifier(),,0.7555555555555555,V
4968,Ravens,12,LogisticRegression(),,0.8888888888888888,V
4969,Ravens,12,KNeighborsClassifier(),,0.7555555555555555,V
4970,Ravens,12,BaggingClassifier(),,0.6444444444444445,V
4971,Ravens,12,RandomForestClassifier(),,0.7555555555555555,V
4972,Ravens,12,ExtraTreesClassifier(),,0.7333333333333333,V
4973,Ravens,12,DecisionTreeClassifier(),,0.6666666666666666,V
4974,Ravens,12,AdaBoostClassifier(),,0.8444444444444444,V
4975,Ravens,12,MultinomialNB(),,0.8888888888888888,V
4976,Ravens,12,GradientBoostingClassifier(),,0.7111111111111111,V
4977,Ravens,13,LogisticRegression(),,0.7333333333333333,V
4978,Ravens,13,KNeighborsClassifier(),,0.6888888888888889,V
