,Week,Clump,Estimator,params,accuracy
1093,10,13,ExtraTreesClassifier,NA,0.6666666666666666
1094,10,14,ExtraTreesClassifier,NA,0.8055555555555556
1095,11,0,ExtraTreesClassifier,NA,0.68
1096,11,1,ExtraTreesClassifier,NA,0.7066666666666667
1097,11,2,ExtraTreesClassifier,NA,0.6933333333333334
1098,11,3,ExtraTreesClassifier,NA,0.5866666666666667
1099,11,4,ExtraTreesClassifier,NA,0.7866666666666666
1100,11,5,ExtraTreesClassifier,NA,0.8266666666666667
1101,11,6,ExtraTreesClassifier,NA,0.7333333333333333
1102,11,7,ExtraTreesClassifier,NA,0.7333333333333333
1103,11,8,ExtraTreesClassifier,NA,0.6666666666666666
1104,11,9,ExtraTreesClassifier,NA,0.7466666666666667
1105,11,10,ExtraTreesClassifier,NA,0.8533333333333334
1106,11,11,ExtraTreesClassifier,NA,0.8133333333333334
1107,11,12,ExtraTreesClassifier,NA,0.7733333333333333
1108,11,13,ExtraTreesClassifier,NA,0.72
1109,11,14,ExtraTreesClassifier,NA,0.7866666666666666
1110,12,0,ExtraTreesClassifier,NA,0.6025641025641025
1111,12,1,ExtraTreesClassifier,NA,0.5512820512820513
1112,12,2,ExtraTreesClassifier,NA,0.6282051282051282
1113,12,3,ExtraTreesClassifier,NA,0.5897435897435898
1114,12,4,ExtraTreesClassifier,NA,0.6923076923076923
1115,12,5,ExtraTreesClassifier,NA,0.7307692307692307
1116,12,6,ExtraTreesClassifier,NA,0.7564102564102564
1117,12,7,ExtraTreesClassifier,NA,0.6538461538461539
1118,12,8,ExtraTreesClassifier,NA,0.4358974358974359
1119,12,9,ExtraTreesClassifier,NA,0.6538461538461539
1120,12,10,ExtraTreesClassifier,NA,0.717948717948718
1121,12,11,ExtraTreesClassifier,NA,0.7307692307692307
1122,12,12,ExtraTreesClassifier,NA,0.5512820512820513
1123,12,13,ExtraTreesClassifier,NA,0.7948717948717948
1124,12,14,ExtraTreesClassifier,NA,0.7435897435897436
1125,13,0,ExtraTreesClassifier,NA,0.575
1126,13,1,ExtraTreesClassifier,NA,0.7625
1127,13,2,ExtraTreesClassifier,NA,0.6125
1128,13,3,ExtraTreesClassifier,NA,0.675
1129,13,4,ExtraTreesClassifier,NA,0.7
1130,13,5,ExtraTreesClassifier,NA,0.725
1131,13,6,ExtraTreesClassifier,NA,0.7
1132,13,7,ExtraTreesClassifier,NA,0.5625
1133,13,8,ExtraTreesClassifier,NA,0.625
1134,13,9,ExtraTreesClassifier,NA,0.75
1135,13,10,ExtraTreesClassifier,NA,0.75
1136,13,11,ExtraTreesClassifier,NA,0.625
1137,13,12,ExtraTreesClassifier,NA,0.7
1138,13,13,ExtraTreesClassifier,NA,0.75
1139,13,14,ExtraTreesClassifier,NA,0.725
1140,14,0,ExtraTreesClassifier,NA,0.6125
1141,14,1,ExtraTreesClassifier,NA,0.7625
1142,14,2,ExtraTreesClassifier,NA,0.6
1143,14,3,ExtraTreesClassifier,NA,0.6375
1144,14,4,ExtraTreesClassifier,NA,0.725
1145,14,5,ExtraTreesClassifier,NA,0.825
1146,14,6,ExtraTreesClassifier,NA,0.65
1147,14,7,ExtraTreesClassifier,NA,0.7
1148,14,8,ExtraTreesClassifier,NA,0.625
1149,14,9,ExtraTreesClassifier,NA,0.775
1150,14,10,ExtraTreesClassifier,NA,0.75
1151,14,11,ExtraTreesClassifier,NA,0.7125
1152,14,12,ExtraTreesClassifier,NA,0.7375
1153,14,13,ExtraTreesClassifier,NA,0.775
1154,14,14,ExtraTreesClassifier,NA,0.825
1155,15,0,ExtraTreesClassifier,NA,0.6625
1156,15,1,ExtraTreesClassifier,NA,0.6625
1157,15,2,ExtraTreesClassifier,NA,0.625
1158,15,3,ExtraTreesClassifier,NA,0.6875
1159,15,4,ExtraTreesClassifier,NA,0.775
1160,15,5,ExtraTreesClassifier,NA,0.675
1161,15,6,ExtraTreesClassifier,NA,0.6125
1162,15,7,ExtraTreesClassifier,NA,0.7
1163,15,8,ExtraTreesClassifier,NA,0.7375
1164,15,9,ExtraTreesClassifier,NA,0.7375
1165,15,10,ExtraTreesClassifier,NA,0.75
1166,15,11,ExtraTreesClassifier,NA,0.6625
1167,15,12,ExtraTreesClassifier,NA,0.8
1168,15,13,ExtraTreesClassifier,NA,0.7875
1169,15,14,ExtraTreesClassifier,NA,0.8125
1170,16,0,ExtraTreesClassifier,NA,0.5375
1171,16,1,ExtraTreesClassifier,NA,0.6125
1172,16,2,ExtraTreesClassifier,NA,0.6125
1173,16,3,ExtraTreesClassifier,NA,0.6125
1174,16,4,ExtraTreesClassifier,NA,0.65
1175,16,5,ExtraTreesClassifier,NA,0.6375
1176,16,6,ExtraTreesClassifier,NA,0.7125
1177,16,7,ExtraTreesClassifier,NA,0.5375
1178,16,8,ExtraTreesClassifier,NA,0.5625
1179,16,9,ExtraTreesClassifier,NA,0.725
1180,16,10,ExtraTreesClassifier,NA,0.675
1181,16,11,ExtraTreesClassifier,NA,0.6125
1182,16,12,ExtraTreesClassifier,NA,0.7125
1183,16,13,ExtraTreesClassifier,NA,0.75
1184,16,14,ExtraTreesClassifier,NA,0.7375
1185,17,0,ExtraTreesClassifier,NA,0.675
1186,17,1,ExtraTreesClassifier,NA,0.675
1187,17,2,ExtraTreesClassifier,NA,0.6875
1188,17,3,ExtraTreesClassifier,NA,0.625
1189,17,4,ExtraTreesClassifier,NA,0.65
1190,17,5,ExtraTreesClassifier,NA,0.7125
1191,17,6,ExtraTreesClassifier,NA,0.725
1192,17,7,ExtraTreesClassifier,NA,0.75
1193,17,8,ExtraTreesClassifier,NA,0.725
1194,17,9,ExtraTreesClassifier,NA,0.725
1195,17,10,ExtraTreesClassifier,NA,0.75
1196,17,11,ExtraTreesClassifier,NA,0.8
1197,17,12,ExtraTreesClassifier,NA,0.7125
1198,17,13,ExtraTreesClassifier,NA,0.8
1199,17,14,ExtraTreesClassifier,NA,0.8125
1200,WC,0,ExtraTreesClassifier,NA,0.55
1201,WC,1,ExtraTreesClassifier,NA,0.6
1202,WC,2,ExtraTreesClassifier,NA,0.65
1203,WC,3,ExtraTreesClassifier,NA,0.5
1204,WC,4,ExtraTreesClassifier,NA,0.55
1205,WC,5,ExtraTreesClassifier,NA,0.7
1206,WC,6,ExtraTreesClassifier,NA,0.7
1207,WC,7,ExtraTreesClassifier,NA,0.5
1208,WC,8,ExtraTreesClassifier,NA,0.45
1209,WC,9,ExtraTreesClassifier,NA,0.6
1210,WC,10,ExtraTreesClassifier,NA,0.6
1211,WC,11,ExtraTreesClassifier,NA,0.75
1212,WC,12,ExtraTreesClassifier,NA,0.55
1213,WC,13,ExtraTreesClassifier,NA,0.7
1214,WC,14,ExtraTreesClassifier,NA,0.8
1215,DV,0,ExtraTreesClassifier,NA,0.7
1216,DV,1,ExtraTreesClassifier,NA,0.5
1217,DV,2,ExtraTreesClassifier,NA,0.45
1218,DV,3,ExtraTreesClassifier,NA,0.55
1219,DV,4,ExtraTreesClassifier,NA,0.65
1220,DV,5,ExtraTreesClassifier,NA,0.5
1221,DV,6,ExtraTreesClassifier,NA,0.4
1222,DV,7,ExtraTreesClassifier,NA,0.65
1223,DV,8,ExtraTreesClassifier,NA,0.55
1224,DV,9,ExtraTreesClassifier,NA,0.4
1225,DV,10,ExtraTreesClassifier,NA,0.55
1226,DV,11,ExtraTreesClassifier,NA,0.65
1227,DV,12,ExtraTreesClassifier,NA,0.45
1228,DV,13,ExtraTreesClassifier,NA,0.45
1229,DV,14,ExtraTreesClassifier,NA,0.5
1230,CC,0,ExtraTreesClassifier,NA,0.4
1231,CC,1,ExtraTreesClassifier,NA,0.5
1232,CC,2,ExtraTreesClassifier,NA,0.5
1233,CC,3,ExtraTreesClassifier,NA,0.5
1234,CC,4,ExtraTreesClassifier,NA,0.5
1235,CC,5,ExtraTreesClassifier,NA,0.6
1236,CC,6,ExtraTreesClassifier,NA,0.5
1237,CC,7,ExtraTreesClassifier,NA,0.5
1238,CC,8,ExtraTreesClassifier,NA,0.5
1239,CC,9,ExtraTreesClassifier,NA,0.5
1240,CC,10,ExtraTreesClassifier,NA,0.5
1241,CC,11,ExtraTreesClassifier,NA,0.4
1242,CC,12,ExtraTreesClassifier,NA,0.5
1243,CC,13,ExtraTreesClassifier,NA,0.5
1244,CC,14,ExtraTreesClassifier,NA,0.5
1245,SB,0,ExtraTreesClassifier,NA,0.8
1246,SB,1,ExtraTreesClassifier,NA,0.6
1247,SB,2,ExtraTreesClassifier,NA,0.6
1248,SB,3,ExtraTreesClassifier,NA,0.6
1249,SB,4,ExtraTreesClassifier,NA,0.6
1250,SB,5,ExtraTreesClassifier,NA,0.6
1251,SB,6,ExtraTreesClassifier,NA,0.6
1252,SB,7,ExtraTreesClassifier,NA,0.6
1253,SB,8,ExtraTreesClassifier,NA,0.4
1254,SB,9,ExtraTreesClassifier,NA,0.4
1255,SB,10,ExtraTreesClassifier,NA,0.4
1256,SB,11,ExtraTreesClassifier,NA,0.6
1257,SB,12,ExtraTreesClassifier,NA,0.4
1258,SB,13,ExtraTreesClassifier,NA,0.4
1259,SB,14,ExtraTreesClassifier,NA,0.4
1260,1,0,DecisionTreeClassifier,NA,0.6125
1261,1,1,DecisionTreeClassifier,NA,0.675
1262,1,2,DecisionTreeClassifier,NA,0.7625
1263,1,3,DecisionTreeClassifier,NA,0.6375
1264,1,4,DecisionTreeClassifier,NA,0.6375
1265,1,5,DecisionTreeClassifier,NA,0.7875
1266,1,6,DecisionTreeClassifier,NA,0.75
1267,1,7,DecisionTreeClassifier,NA,0.75
1268,1,8,DecisionTreeClassifier,NA,0.6125
1269,1,9,DecisionTreeClassifier,NA,0.6875
1270,1,10,DecisionTreeClassifier,NA,0.7375
1271,1,11,DecisionTreeClassifier,NA,0.7375
1272,1,12,DecisionTreeClassifier,NA,0.7625
1273,1,13,DecisionTreeClassifier,NA,0.8125
1274,1,14,DecisionTreeClassifier,NA,0.825
1275,2,0,DecisionTreeClassifier,NA,0.6455696202531646
1276,2,1,DecisionTreeClassifier,NA,0.569620253164557
1277,2,2,DecisionTreeClassifier,NA,0.6962025316455697
1278,2,3,DecisionTreeClassifier,NA,0.620253164556962
1279,2,4,DecisionTreeClassifier,NA,0.620253164556962
1280,2,5,DecisionTreeClassifier,NA,0.6329113924050633
1281,2,6,DecisionTreeClassifier,NA,0.6708860759493671
1282,2,7,DecisionTreeClassifier,NA,0.6075949367088608
1283,2,8,DecisionTreeClassifier,NA,0.6075949367088608
1284,2,9,DecisionTreeClassifier,NA,0.6835443037974683
1285,2,10,DecisionTreeClassifier,NA,0.6835443037974683
1286,2,11,DecisionTreeClassifier,NA,0.7468354430379747
1287,2,12,DecisionTreeClassifier,NA,0.6835443037974683
1288,2,13,DecisionTreeClassifier,NA,0.6835443037974683
1289,2,14,DecisionTreeClassifier,NA,0.7468354430379747
1290,3,0,DecisionTreeClassifier,NA,0.5714285714285714
1291,3,1,DecisionTreeClassifier,NA,0.6363636363636364
1292,3,2,DecisionTreeClassifier,NA,0.6233766233766234
1293,3,3,DecisionTreeClassifier,NA,0.6103896103896104
1294,3,4,DecisionTreeClassifier,NA,0.6363636363636364
1295,3,5,DecisionTreeClassifier,NA,0.6883116883116883
1296,3,6,DecisionTreeClassifier,NA,0.6883116883116883
1297,3,7,DecisionTreeClassifier,NA,0.7012987012987013
1298,3,8,DecisionTreeClassifier,NA,0.6233766233766234
1299,3,9,DecisionTreeClassifier,NA,0.6493506493506493
1300,3,10,DecisionTreeClassifier,NA,0.6363636363636364
1301,3,11,DecisionTreeClassifier,NA,0.6493506493506493
1302,3,12,DecisionTreeClassifier,NA,0.6623376623376623
1303,3,13,DecisionTreeClassifier,NA,0.7012987012987013
1304,3,14,DecisionTreeClassifier,NA,0.7142857142857143
1305,4,0,DecisionTreeClassifier,NA,0.6575342465753424
1306,4,1,DecisionTreeClassifier,NA,0.6712328767123288
1307,4,2,DecisionTreeClassifier,NA,0.6164383561643836
1308,4,3,DecisionTreeClassifier,NA,0.4520547945205479
1309,4,4,DecisionTreeClassifier,NA,0.726027397260274
1310,4,5,DecisionTreeClassifier,NA,0.684931506849315
1311,4,6,DecisionTreeClassifier,NA,0.6301369863013698
1312,4,7,DecisionTreeClassifier,NA,0.6712328767123288
1313,4,8,DecisionTreeClassifier,NA,0.6575342465753424
1314,4,9,DecisionTreeClassifier,NA,0.589041095890411
1315,4,10,DecisionTreeClassifier,NA,0.726027397260274
1316,4,11,DecisionTreeClassifier,NA,0.7123287671232876
1317,4,12,DecisionTreeClassifier,NA,0.6986301369863014
1318,4,13,DecisionTreeClassifier,NA,0.7123287671232876
1319,4,14,DecisionTreeClassifier,NA,0.7945205479452054
1320,5,0,DecisionTreeClassifier,NA,0.5633802816901409
1321,5,1,DecisionTreeClassifier,NA,0.704225352112676
1322,5,2,DecisionTreeClassifier,NA,0.7183098591549296
1323,5,3,DecisionTreeClassifier,NA,0.6056338028169014
1324,5,4,DecisionTreeClassifier,NA,0.6338028169014085
1325,5,5,DecisionTreeClassifier,NA,0.704225352112676
1326,5,6,DecisionTreeClassifier,NA,0.7183098591549296
1327,5,7,DecisionTreeClassifier,NA,0.647887323943662
1328,5,8,DecisionTreeClassifier,NA,0.6619718309859155
1329,5,9,DecisionTreeClassifier,NA,0.676056338028169
1330,5,10,DecisionTreeClassifier,NA,0.7464788732394366
1331,5,11,DecisionTreeClassifier,NA,0.6619718309859155
1332,5,12,DecisionTreeClassifier,NA,0.6901408450704225
1333,5,13,DecisionTreeClassifier,NA,0.676056338028169
1334,5,14,DecisionTreeClassifier,NA,0.704225352112676
1335,6,0,DecisionTreeClassifier,NA,0.4714285714285714
1336,6,1,DecisionTreeClassifier,NA,0.6142857142857143
1337,6,2,DecisionTreeClassifier,NA,0.5428571428571428
1338,6,3,DecisionTreeClassifier,NA,0.5714285714285714
1339,6,4,DecisionTreeClassifier,NA,0.6714285714285714
1340,6,5,DecisionTreeClassifier,NA,0.5714285714285714
1341,6,6,DecisionTreeClassifier,NA,0.6285714285714286
1342,6,7,DecisionTreeClassifier,NA,0.6428571428571429
1343,6,8,DecisionTreeClassifier,NA,0.5571428571428572
1344,6,9,DecisionTreeClassifier,NA,0.5428571428571428
1345,6,10,DecisionTreeClassifier,NA,0.6142857142857143
1346,6,11,DecisionTreeClassifier,NA,0.6857142857142857
1347,6,12,DecisionTreeClassifier,NA,0.6571428571428571
1348,6,13,DecisionTreeClassifier,NA,0.7
1349,6,14,DecisionTreeClassifier,NA,0.7
1350,7,0,DecisionTreeClassifier,NA,0.7857142857142857
1351,7,1,DecisionTreeClassifier,NA,0.6714285714285714
1352,7,2,DecisionTreeClassifier,NA,0.7571428571428571
1353,7,3,DecisionTreeClassifier,NA,0.5857142857142857
1354,7,4,DecisionTreeClassifier,NA,0.7857142857142857
1355,7,5,DecisionTreeClassifier,NA,0.7571428571428571
1356,7,6,DecisionTreeClassifier,NA,0.7428571428571429
1357,7,7,DecisionTreeClassifier,NA,0.7571428571428571
1358,7,8,DecisionTreeClassifier,NA,0.7
1359,7,9,DecisionTreeClassifier,NA,0.6714285714285714
1360,7,10,DecisionTreeClassifier,NA,0.7714285714285715
1361,7,11,DecisionTreeClassifier,NA,0.7428571428571429
1362,7,12,DecisionTreeClassifier,NA,0.7571428571428571
1363,7,13,DecisionTreeClassifier,NA,0.7428571428571429
1364,7,14,DecisionTreeClassifier,NA,0.6857142857142857
1365,8,0,DecisionTreeClassifier,NA,0.7246376811594203
1366,8,1,DecisionTreeClassifier,NA,0.6231884057971014
1367,8,2,DecisionTreeClassifier,NA,0.7246376811594203
1368,8,3,DecisionTreeClassifier,NA,0.6231884057971014
1369,8,4,DecisionTreeClassifier,NA,0.7101449275362319
1370,8,5,DecisionTreeClassifier,NA,0.7246376811594203
1371,8,6,DecisionTreeClassifier,NA,0.7536231884057971
1372,8,7,DecisionTreeClassifier,NA,0.7536231884057971
1373,8,8,DecisionTreeClassifier,NA,0.7536231884057971
1374,8,9,DecisionTreeClassifier,NA,0.5942028985507246
1375,8,10,DecisionTreeClassifier,NA,0.6811594202898551
1376,8,11,DecisionTreeClassifier,NA,0.782608695652174
1377,8,12,DecisionTreeClassifier,NA,0.7681159420289855
1378,8,13,DecisionTreeClassifier,NA,0.6376811594202898
1379,8,14,DecisionTreeClassifier,NA,0.7101449275362319
1380,9,0,DecisionTreeClassifier,NA,0.6086956521739131
1381,9,1,DecisionTreeClassifier,NA,0.5507246376811594
1382,9,2,DecisionTreeClassifier,NA,0.6521739130434783
1383,9,3,DecisionTreeClassifier,NA,0.6666666666666666
1384,9,4,DecisionTreeClassifier,NA,0.6811594202898551
1385,9,5,DecisionTreeClassifier,NA,0.6666666666666666
1386,9,6,DecisionTreeClassifier,NA,0.6956521739130435
1387,9,7,DecisionTreeClassifier,NA,0.5942028985507246
1388,9,8,DecisionTreeClassifier,NA,0.5797101449275363
1389,9,9,DecisionTreeClassifier,NA,0.6521739130434783
1390,9,10,DecisionTreeClassifier,NA,0.6376811594202898
1391,9,11,DecisionTreeClassifier,NA,0.5797101449275363
1392,9,12,DecisionTreeClassifier,NA,0.7101449275362319
1393,9,13,DecisionTreeClassifier,NA,0.6376811594202898
1394,9,14,DecisionTreeClassifier,NA,0.7101449275362319
1395,10,0,DecisionTreeClassifier,NA,0.625
1396,10,1,DecisionTreeClassifier,NA,0.6388888888888888
1397,10,2,DecisionTreeClassifier,NA,0.5833333333333334
1398,10,3,DecisionTreeClassifier,NA,0.625
1399,10,4,DecisionTreeClassifier,NA,0.6666666666666666
1400,10,5,DecisionTreeClassifier,NA,0.6666666666666666
1401,10,6,DecisionTreeClassifier,NA,0.6388888888888888
1402,10,7,DecisionTreeClassifier,NA,0.5972222222222222
1403,10,8,DecisionTreeClassifier,NA,0.625
1404,10,9,DecisionTreeClassifier,NA,0.6805555555555556
1405,10,10,DecisionTreeClassifier,NA,0.5972222222222222
1406,10,11,DecisionTreeClassifier,NA,0.6944444444444444
1407,10,12,DecisionTreeClassifier,NA,0.6388888888888888
1408,10,13,DecisionTreeClassifier,NA,0.6527777777777778
1409,10,14,DecisionTreeClassifier,NA,0.75
1410,11,0,DecisionTreeClassifier,NA,0.6933333333333334
1411,11,1,DecisionTreeClassifier,NA,0.7066666666666667
1412,11,2,DecisionTreeClassifier,NA,0.6933333333333334
1413,11,3,DecisionTreeClassifier,NA,0.5866666666666667
1414,11,4,DecisionTreeClassifier,NA,0.7866666666666666
1415,11,5,DecisionTreeClassifier,NA,0.8266666666666667
1416,11,6,DecisionTreeClassifier,NA,0.7333333333333333
1417,11,7,DecisionTreeClassifier,NA,0.7333333333333333
1418,11,8,DecisionTreeClassifier,NA,0.6133333333333333
1419,11,9,DecisionTreeClassifier,NA,0.7466666666666667
1420,11,10,DecisionTreeClassifier,NA,0.7866666666666666
1421,11,11,DecisionTreeClassifier,NA,0.7466666666666667
1422,11,12,DecisionTreeClassifier,NA,0.7466666666666667
1423,11,13,DecisionTreeClassifier,NA,0.72
1424,11,14,DecisionTreeClassifier,NA,0.76
1425,12,0,DecisionTreeClassifier,NA,0.6025641025641025
1426,12,1,DecisionTreeClassifier,NA,0.5512820512820513
1427,12,2,DecisionTreeClassifier,NA,0.6282051282051282
1428,12,3,DecisionTreeClassifier,NA,0.5897435897435898
1429,12,4,DecisionTreeClassifier,NA,0.6923076923076923
1430,12,5,DecisionTreeClassifier,NA,0.7307692307692307
1431,12,6,DecisionTreeClassifier,NA,0.7435897435897436
1432,12,7,DecisionTreeClassifier,NA,0.6410256410256411
1433,12,8,DecisionTreeClassifier,NA,0.4230769230769231
1434,12,9,DecisionTreeClassifier,NA,0.6538461538461539
1435,12,10,DecisionTreeClassifier,NA,0.6923076923076923
1436,12,11,DecisionTreeClassifier,NA,0.7307692307692307
1437,12,12,DecisionTreeClassifier,NA,0.5256410256410257
1438,12,13,DecisionTreeClassifier,NA,0.7564102564102564
1439,12,14,DecisionTreeClassifier,NA,0.7307692307692307
1440,13,0,DecisionTreeClassifier,NA,0.575
1441,13,1,DecisionTreeClassifier,NA,0.7625
1442,13,2,DecisionTreeClassifier,NA,0.6125
1443,13,3,DecisionTreeClassifier,NA,0.675
1444,13,4,DecisionTreeClassifier,NA,0.7
1445,13,5,DecisionTreeClassifier,NA,0.7125
1446,13,6,DecisionTreeClassifier,NA,0.7
1447,13,7,DecisionTreeClassifier,NA,0.55
1448,13,8,DecisionTreeClassifier,NA,0.6375
1449,13,9,DecisionTreeClassifier,NA,0.75
1450,13,10,DecisionTreeClassifier,NA,0.725
1451,13,11,DecisionTreeClassifier,NA,0.625
1452,13,12,DecisionTreeClassifier,NA,0.675
1453,13,13,DecisionTreeClassifier,NA,0.725
1454,13,14,DecisionTreeClassifier,NA,0.725
1455,14,0,DecisionTreeClassifier,NA,0.6125
1456,14,1,DecisionTreeClassifier,NA,0.7625
1457,14,2,DecisionTreeClassifier,NA,0.6
1458,14,3,DecisionTreeClassifier,NA,0.6375
1459,14,4,DecisionTreeClassifier,NA,0.725
1460,14,5,DecisionTreeClassifier,NA,0.8125
1461,14,6,DecisionTreeClassifier,NA,0.6375
1462,14,7,DecisionTreeClassifier,NA,0.7
1463,14,8,DecisionTreeClassifier,NA,0.6125
1464,14,9,DecisionTreeClassifier,NA,0.775
1465,14,10,DecisionTreeClassifier,NA,0.75
1466,14,11,DecisionTreeClassifier,NA,0.7125
1467,14,12,DecisionTreeClassifier,NA,0.7
1468,14,13,DecisionTreeClassifier,NA,0.75
1469,14,14,DecisionTreeClassifier,NA,0.7375
1470,15,0,DecisionTreeClassifier,NA,0.6625
1471,15,1,DecisionTreeClassifier,NA,0.6625
1472,15,2,DecisionTreeClassifier,NA,0.625
1473,15,3,DecisionTreeClassifier,NA,0.6875
1474,15,4,DecisionTreeClassifier,NA,0.775
1475,15,5,DecisionTreeClassifier,NA,0.6875
1476,15,6,DecisionTreeClassifier,NA,0.6125
1477,15,7,DecisionTreeClassifier,NA,0.7
1478,15,8,DecisionTreeClassifier,NA,0.725
1479,15,9,DecisionTreeClassifier,NA,0.7375
1480,15,10,DecisionTreeClassifier,NA,0.75
1481,15,11,DecisionTreeClassifier,NA,0.6625
1482,15,12,DecisionTreeClassifier,NA,0.775
1483,15,13,DecisionTreeClassifier,NA,0.7625
1484,15,14,DecisionTreeClassifier,NA,0.775
1485,16,0,DecisionTreeClassifier,NA,0.5375
1486,16,1,DecisionTreeClassifier,NA,0.6125
1487,16,2,DecisionTreeClassifier,NA,0.6125
1488,16,3,DecisionTreeClassifier,NA,0.6125
1489,16,4,DecisionTreeClassifier,NA,0.65
1490,16,5,DecisionTreeClassifier,NA,0.6625
1491,16,6,DecisionTreeClassifier,NA,0.7125
1492,16,7,DecisionTreeClassifier,NA,0.5375
1493,16,8,DecisionTreeClassifier,NA,0.5625
1494,16,9,DecisionTreeClassifier,NA,0.725
1495,16,10,DecisionTreeClassifier,NA,0.6625
1496,16,11,DecisionTreeClassifier,NA,0.6125
1497,16,12,DecisionTreeClassifier,NA,0.7
1498,16,13,DecisionTreeClassifier,NA,0.75
1499,16,14,DecisionTreeClassifier,NA,0.7375
1500,17,0,DecisionTreeClassifier,NA,0.675
1501,17,1,DecisionTreeClassifier,NA,0.675
1502,17,2,DecisionTreeClassifier,NA,0.6875
1503,17,3,DecisionTreeClassifier,NA,0.625
1504,17,4,DecisionTreeClassifier,NA,0.65
1505,17,5,DecisionTreeClassifier,NA,0.7125
1506,17,6,DecisionTreeClassifier,NA,0.725
1507,17,7,DecisionTreeClassifier,NA,0.7375
1508,17,8,DecisionTreeClassifier,NA,0.725
1509,17,9,DecisionTreeClassifier,NA,0.7375
1510,17,10,DecisionTreeClassifier,NA,0.7375
1511,17,11,DecisionTreeClassifier,NA,0.7875
1512,17,12,DecisionTreeClassifier,NA,0.7125
1513,17,13,DecisionTreeClassifier,NA,0.7875
1514,17,14,DecisionTreeClassifier,NA,0.7
1515,WC,0,DecisionTreeClassifier,NA,0.55
1516,WC,1,DecisionTreeClassifier,NA,0.6
1517,WC,2,DecisionTreeClassifier,NA,0.65
1518,WC,3,DecisionTreeClassifier,NA,0.5
1519,WC,4,DecisionTreeClassifier,NA,0.5
1520,WC,5,DecisionTreeClassifier,NA,0.65
1521,WC,6,DecisionTreeClassifier,NA,0.7
1522,WC,7,DecisionTreeClassifier,NA,0.6
1523,WC,8,DecisionTreeClassifier,NA,0.45
1524,WC,9,DecisionTreeClassifier,NA,0.6
1525,WC,10,DecisionTreeClassifier,NA,0.6
1526,WC,11,DecisionTreeClassifier,NA,0.7
1527,WC,12,DecisionTreeClassifier,NA,0.6
1528,WC,13,DecisionTreeClassifier,NA,0.65
1529,WC,14,DecisionTreeClassifier,NA,0.7
1530,DV,0,DecisionTreeClassifier,NA,0.7
1531,DV,1,DecisionTreeClassifier,NA,0.5
1532,DV,2,DecisionTreeClassifier,NA,0.45
1533,DV,3,DecisionTreeClassifier,NA,0.55
1534,DV,4,DecisionTreeClassifier,NA,0.55
1535,DV,5,DecisionTreeClassifier,NA,0.5
1536,DV,6,DecisionTreeClassifier,NA,0.4
1537,DV,7,DecisionTreeClassifier,NA,0.65
1538,DV,8,DecisionTreeClassifier,NA,0.6
1539,DV,9,DecisionTreeClassifier,NA,0.4
1540,DV,10,DecisionTreeClassifier,NA,0.55
1541,DV,11,DecisionTreeClassifier,NA,0.6
1542,DV,12,DecisionTreeClassifier,NA,0.4
1543,DV,13,DecisionTreeClassifier,NA,0.4
1544,DV,14,DecisionTreeClassifier,NA,0.65
1545,CC,0,DecisionTreeClassifier,NA,0.4
1546,CC,1,DecisionTreeClassifier,NA,0.5
1547,CC,2,DecisionTreeClassifier,NA,0.5
1548,CC,3,DecisionTreeClassifier,NA,0.5
1549,CC,4,DecisionTreeClassifier,NA,0.5
1550,CC,5,DecisionTreeClassifier,NA,0.6
1551,CC,6,DecisionTreeClassifier,NA,0.5
1552,CC,7,DecisionTreeClassifier,NA,0.5
1553,CC,8,DecisionTreeClassifier,NA,0.5
1554,CC,9,DecisionTreeClassifier,NA,0.4
1555,CC,10,DecisionTreeClassifier,NA,0.5
1556,CC,11,DecisionTreeClassifier,NA,0.5
1557,CC,12,DecisionTreeClassifier,NA,0.5
1558,CC,13,DecisionTreeClassifier,NA,0.5
1559,CC,14,DecisionTreeClassifier,NA,0.4
1560,SB,0,DecisionTreeClassifier,NA,0.8
1561,SB,1,DecisionTreeClassifier,NA,0.2
1562,SB,2,DecisionTreeClassifier,NA,0.6
1563,SB,3,DecisionTreeClassifier,NA,0.6
1564,SB,4,DecisionTreeClassifier,NA,0.4
1565,SB,5,DecisionTreeClassifier,NA,0.2
1566,SB,6,DecisionTreeClassifier,NA,0.8
1567,SB,7,DecisionTreeClassifier,NA,0.6
1568,SB,8,DecisionTreeClassifier,NA,1.0
1569,SB,9,DecisionTreeClassifier,NA,0.6
1570,SB,10,DecisionTreeClassifier,NA,0.4
1571,SB,11,DecisionTreeClassifier,NA,0.8
1572,SB,12,DecisionTreeClassifier,NA,0.6
1573,SB,13,DecisionTreeClassifier,NA,0.6
1574,SB,14,DecisionTreeClassifier,NA,0.6
1575,1,0,KNeighborsClassifier,NA,0.65
1576,1,1,KNeighborsClassifier,NA,0.675
1577,1,2,KNeighborsClassifier,NA,0.5875
1578,1,3,KNeighborsClassifier,NA,0.6
1579,1,4,KNeighborsClassifier,NA,0.7
1580,1,5,KNeighborsClassifier,NA,0.75
1581,1,6,KNeighborsClassifier,NA,0.725
1582,1,7,KNeighborsClassifier,NA,0.725
1583,1,8,KNeighborsClassifier,NA,0.675
1584,1,9,KNeighborsClassifier,NA,0.5375
1585,1,10,KNeighborsClassifier,NA,0.75
1586,1,11,KNeighborsClassifier,NA,0.7875
1587,1,12,KNeighborsClassifier,NA,0.7375
